IMPA2	1
EGLN3	0.888256747811504
Ero1l	0.856160919940687
SELENBP1	0.747788536293394
Gm47507	0.691276069272901
Gm11290	0.540922213186538
BNIP3	0.498709571007516
PGM1	0.461340144038538
TDRD7	0.33265324520136
BNIP3L	0.294097219525326
MTHFD1L	0.244232127077218
HIGD1A	0.200379565243506
FAM162A	0.191739252526185
GBE1	0.174440422765734
CCND2	0.162923991116835
P4HA1	0.121749912730549
CCDC47	0.114509533412559
ME2	0.08084888728414
EIF4EBP1	0.0246067470620188
Pilra	-0.0323820849476745
SERPINE1	-0.0535984810602059
DOK2	-0.0890288877498921
Mt2	-0.0995380817958477
KLF7	-0.100178133661613
Cxcl3	-0.142762656840653
PDIA4	-0.150706358944864
RBPMS	-0.19141703834884
LYAR	-0.391524589790272
FBXL5	-0.403251607724643
NDRG1	-1
