Lyz2	1
LRRC4	0.672694467499704
GPR141	0.594238419396553
HK1	0.567439023513731
CST3	0.531067322979182
TMEM248	0.448757498213161
HERPUD1	0.444468590549869
A530064D06Rik	0.425272860980637
RGCC	0.418598941615349
LPAR1	0.404748600014704
GPAT3	0.403054950392306
TES	0.384354170839481
SEC61A1	0.361470849693731
MANF	0.35822334152793
SSR3	0.33668818245478
USO1	0.334120802536237
FNDC3A	0.333706810188745
NUCB2	0.330391300921741
PCGF5	0.329876668355441
SLPI	0.312728460352205
DNAJB9	0.293020357329154
CTSS	0.269976126163596
ATP9B	0.258372821813255
EMILIN2	0.248978206343732
BST1	0.247850186093301
TLR4	0.22516678680524
SLBP	0.20902243190197
SC5D	0.186638457612436
ATF4	0.185112695580903
SMOX	0.181110661484326
SLC23A2	0.154784907337017
ZNF292	0.150084348399624
NEDD9	0.141587688381875
ESYT2	0.140485741038771
SNX18	0.137303351855015
PIWIL2	0.134578462257031
SPIDR	0.132815249607443
RFX3	0.122074575555814
F10	0.107925384757986
SLC35B1	0.107303336191662
IL13RA1	0.107287685288654
SLC16A3	0.0709266588660404
2610037D02Rik	0.0315238959657207
P4HB	0.0140987653842146
TREM1	0.00550999167620292
TUBA1A	-0.00265602349791538
PFKP	-0.00565892450932282
FCER1G	-0.00673431081080667
F5	-0.0298201651511494
FBXO28	-0.0498558669768505
GADD45A	-0.0564417997469128
TYROBP	-0.061381459414139
RNF11	-0.06458565901906
MAP2K1	-0.0690899028976316
SLFN12	-0.10327061810835
SLC2A1	-0.126706117180444
CCR1	-0.150877607086187
PRDX6	-0.191560819896056
SEC23B	-0.204728764280904
RESF1	-0.2210095202976
Gm15283	-0.279677534813885
RSBN1	-0.284972530308845
UPP1	-0.351862645125078
SGMS2	-0.356201320699098
FAM102B	-0.409499987167281
GRINA	-0.478037797990031
MAML2	-0.48570990944622
SERPINB2	-0.622476773961505
INHBA	-1
