BNIP3L	1
GBE1	0.860551813300352
FBXL5	0.635351250240463
DOK2	0.553504335870153
PDIA4	0.481625330654604
RBPMS	0.388478967347025
Cxcl3	0.331777087804477
KLF7	0.282149029059788
Mt2	0.281403111782276
SERPINE1	0.227865041285854
Pilra	0.203139425639146
LYAR	0.200975450956755
EIF4EBP1	0.136724566633274
ME2	0.0711799032085991
CCDC47	0.0319517423948235
P4HA1	0.0235137949129105
CCND2	-0.0244705296343412
FAM162A	-0.0580518727893257
HIGD1A	-0.068121304477098
MTHFD1L	-0.119227137120534
TDRD7	-0.222273223279268
PGM1	-0.372245102694525
BNIP3	-0.415795481527572
Gm11290	-0.464990149670765
NDRG1	-0.508142584147836
Gm47507	-0.640212729267878
SELENBP1	-0.706072431895257
Ero1l	-0.832369748865028
EGLN3	-0.869774268444486
IMPA2	-1
