Lyz2	1
LRRC4	0.672694467499704
CST3	0.531067322979182
CCR1	0.52137953540248
HERPUD1	0.444468590549869
TYROBP	0.431883387730432
A530064D06Rik	0.425272860980637
FBXO28	0.420357795293143
LPAR1	0.404748600014704
GPAT3	0.403054950392306
F5	0.400322093467442
TES	0.384354170839481
FCER1G	0.3772362391271
TREM1	0.36499193664009
SEC61A1	0.361470849693731
MANF	0.35822334152793
SSR3	0.33668818245478
USO1	0.334120802536237
SLPI	0.312728460352205
DNAJB9	0.293020357329154
CTSS	0.269976126163596
SLC35B1	0.263198592124631
EMILIN2	0.248978206343732
RFX3	0.248427352760479
BST1	0.247850186093301
SNX18	0.233198576461278
TLR4	0.22516678680524
ATF4	0.185112695580903
SC5D	0.183863470703857
SMOX	0.181110661484326
SLBP	0.161479496414323
SLC23A2	0.154784907337017
ZNF292	0.150084348399624
NEDD9	0.141587688381875
ESYT2	0.140485741038771
PIWIL2	0.134578462257031
SPIDR	0.132815249607443
ATP9B	0.112129106503038
F10	0.107925384757986
IL13RA1	0.107287685288654
SLC16A3	0.0709266588660404
PCGF5	0.0406252599608519
NUCB2	0.0401106273945524
FNDC3A	0.0367951181275481
2610037D02Rik	0.0315238959657207
P4HB	0.0140987653842146
TUBA1A	-0.00265602349791538
PFKP	-0.00565892450932282
RGCC	-0.0480970132990557
GADD45A	-0.0564417997469128
RNF11	-0.06458565901906
MAP2K1	-0.0690899028976316
TMEM248	-0.0782555698968678
SLFN12	-0.10327061810835
SLC2A1	-0.126706117180444
PRDX6	-0.191560819896056
HK1	-0.196937095197439
SEC23B	-0.204728764280904
RESF1	-0.2210095202976
GPR141	-0.22373649108026
Gm15283	-0.279677534813885
RSBN1	-0.284972530308845
UPP1	-0.351862645125078
SGMS2	-0.356201320699098
FAM102B	-0.409499987167281
GRINA	-0.478037797990031
MAML2	-0.48570990944622
SERPINB2	-0.622476773961505
INHBA	-1
