"Name"	"Score"
"drug_420.txt"	"drug_420.txt"	4.48046148264078e-09
"drug_426.txt"	"drug_426.txt"	9.4292834140756e-08
"drug_407.txt"	"drug_407.txt"	6.98635512372782e-07
"drug_424.txt"	"drug_424.txt"	7.6483485567497e-07
"drug_422.txt"	"drug_422.txt"	8.70105619928839e-07
"drug_427.txt"	"drug_427.txt"	1.27583731000152e-06
"drug_430.txt"	"drug_430.txt"	1.51686283032496e-06
"drug_425.txt"	"drug_425.txt"	2.15909094593005e-06
"drug_415.txt"	"drug_415.txt"	2.71796997716482e-06
"drug_410.txt"	"drug_410.txt"	6.10210853536379e-06
"drug_168.txt"	"drug_168.txt"	6.44701101909201e-06
"drug_362.txt"	"drug_362.txt"	7.9578951331212e-06
"Menadione.txt"	"Menadione.txt"	2.1913212202422e-05
"DNB71384.txt"	"DNB71384.txt"	2.45461328051781e-05
"drug_249.txt"	"drug_249.txt"	2.60326205229171e-05
"drug_254.txt"	"drug_254.txt"	2.60326205229171e-05
"drug_414.txt"	"drug_414.txt"	4.25611153808005e-05
"drug_409.txt"	"drug_409.txt"	4.34566026821487e-05
"drug_152.txt"	"drug_152.txt"	4.70758170733567e-05
"drug_419.txt"	"drug_419.txt"	7.05529308748478e-05
"DNB9604992.txt"	"DNB9604992.txt"	7.34354848893449e-05
"DNB220184.txt"	"DNB220184.txt"	8.85814550878776e-05
"DNB2837530.txt"	"DNB2837530.txt"	9.27492635834899e-05
"DNB11723560.txt"	"DNB11723560.txt"	0.000101576335710403
"DNB2941.txt"	"DNB2941.txt"	0.000101576335710403
"Atorvastatin.txt"	"Atorvastatin.txt"	0.000116122438279493
"drug_408.txt"	"drug_408.txt"	0.00012380701140093
"drug_196.txt"	"drug_196.txt"	0.000130223885978919
"DNB6742.txt"	"DNB6742.txt"	0.000156927451156935
"drug_154.txt"	"drug_154.txt"	0.000156927451156935
"drug_428.txt"	"drug_428.txt"	0.000164054124629337
"drug_248.txt"	"drug_248.txt"	0.000170565310637886
"drug_149.txt"	"drug_149.txt"	0.000185176855318642
"DNB9865652.txt"	"DNB9865652.txt"	0.000192864807664537
"drug_435.txt"	"drug_435.txt"	0.000200548144239891
"DNB1560.txt"	"DNB1560.txt"	0.000209040410934088
"DNB107905.txt"	"DNB107905.txt"	0.000217542632613723
"drug_351.txt"	"drug_351.txt"	0.000226331094598915
"Iloprost.txt"	"Iloprost.txt"	0.000274840424456474
"drug_144.txt"	"drug_144.txt"	0.000296527818143852
"drug_373.txt"	"drug_373.txt"	0.000296527818143852
"drug_412.txt"	"drug_412.txt"	0.00033
"DNB1219.txt"	"DNB1219.txt"	0.000344197984202596
"drug_429.txt"	"drug_429.txt"	0.000350991296582402
"drug_299.txt"	"drug_299.txt"	0.000370327839434804
"DNB163332.txt"	"DNB163332.txt"	0.000384
"drug_354.txt"	"drug_354.txt"	0.000412608705221888
"Nimodipine.txt"	"Nimodipine.txt"	0.000427565764651263
"drug_360.txt"	"drug_360.txt"	0.000509305288519757
"drug_305.txt"	"drug_305.txt"	0.000545454718508512
"DNB34677.txt"	"DNB34677.txt"	0.000603671790778715
"DNB16760588.txt"	"DNB16760588.txt"	0.000624191322402611
"DNB6710779.txt"	"DNB6710779.txt"	0.000624191322402611
"drug_158.txt"	"drug_158.txt"	0.000639728233166816
"DNB6439225.txt"	"DNB6439225.txt"	0.000673366296378233
"drug_432.txt"	"drug_432.txt"	0.000679918445516087
"DNB135398661.txt"	"DNB135398661.txt"	0.000689269774585697
"Cilnidipine.txt"	"Cilnidipine.txt"	0.000712179771854917
"drug_411.txt"	"drug_411.txt"	0.000775549711910502
"drug_423.txt"	"drug_423.txt"	0.000822907960041591
"Amlodipine.txt"	"Amlodipine.txt"	0.000863384607692397
"DNB252682.txt"	"DNB252682.txt"	0.000978347356114766
"drug_418.txt"	"drug_418.txt"	0.000984340623183293
"drug_170.txt"	"drug_170.txt"	0.00104044499229788
"drug_250.txt"	"drug_250.txt"	0.00104044499229788
"Torasemide.txt"	"Torasemide.txt"	0.00110579300330689
"drug_300.txt"	"drug_300.txt"	0.00113972783401775
"DNB10063341.txt"	"DNB10063341.txt"	0.00117452609490538
"drug_436.txt"	"drug_436.txt"	0.00117452609490538
"Ouabain.txt"	"Ouabain.txt"	0.0012102052723866
"drug_252.txt"	"drug_252.txt"	0.00124678311714877
"drug_259.txt"	"drug_259.txt"	0.00132270714852735
"drug_431.txt"	"drug_431.txt"	0.00136839306681195
"DNB5614.txt"	"DNB5614.txt"	0.00144379245809307
"DNB122623.txt"	"DNB122623.txt"	0.00148615020560362
"DNB4381125.txt"	"DNB4381125.txt"	0.00157397729958301
"drug_251.txt"	"drug_251.txt"	0.00157397729958301
"drug_256.txt"	"drug_256.txt"	0.00157397729958301
"drug_378.txt"	"drug_378.txt"	0.00166608771346669
"Metoprolol.txt"	"Metoprolol.txt"	0.0019203796748928
"DNB10133.txt"	"DNB10133.txt"	0.00208074462321668
"drug_243.txt"	"drug_243.txt"	0.00213814098430404
"drug_247.txt"	"drug_247.txt"	0.00225689770242031
"DNB44628955.txt"	"DNB44628955.txt"	0.00251094869622233
"drug_146.txt"	"drug_146.txt"	0.00273666900751009
"drug_147.txt"	"drug_147.txt"	0.00286161105867891
"drug_246.txt"	"drug_246.txt"	0.00286161105867891
"drug_233.txt"	"drug_233.txt"	0.00317069679733689
"DNB6610217.txt"	"DNB6610217.txt"	0.00317713814642609
"DNB73707371.txt"	"DNB73707371.txt"	0.00325216650208203
"DNB5286534.txt"	"DNB5286534.txt"	0.00329550292173224
"drug_369.txt"	"drug_369.txt"	0.00334449426357136
"drug_390.txt"	"drug_390.txt"	0.00342034647716407
"drug_413.txt"	"drug_413.txt"	0.00343512193701192
"drug_421.txt"	"drug_421.txt"	0.00343512193701192
"drug_257.txt"	"drug_257.txt"	0.00359571243147089
"DNB72385.txt"	"DNB72385.txt"	0.00368616602545036
"drug_241.txt"	"drug_241.txt"	0.00368616602545036
"DNB3066.txt"	"DNB3066.txt"	0.00394035563203548
"drug_350.txt"	"drug_350.txt"	0.00396043374104366
"DNB84029.txt"	"DNB84029.txt"	0.00437399999999999
"drug_371.txt"	"drug_371.txt"	0.00469987103291808
"drug_253.txt"	"drug_253.txt"	0.00516562039389923
"drug_416.txt"	"drug_416.txt"	0.00521881160291653
"drug_433.txt"	"drug_433.txt"	0.00521881160291653
"DNB3634881.txt"	"DNB3634881.txt"	0.00528787811452906
"DNB2817908.txt"	"DNB2817908.txt"	0.00566921312562416
"DNB10365.txt"	"DNB10365.txt"	0.00580130555204537
"DNB5329468.txt"	"DNB5329468.txt"	0.00607319445825018
"DNB1893.txt"	"DNB1893.txt"	0.00694054706648688
"drug_258.txt"	"drug_258.txt"	0.00695338659727254
"DNB817368.txt"	"DNB817368.txt"	0.00712122943509171
"Warfarin.txt"	"Warfarin.txt"	0.0073436661184389
"Amiloride.txt"	"Amiloride.txt"	0.00759728779542297
"drug_304.txt"	"drug_304.txt"	0.00759728779542297
"drug_303.txt"	"drug_303.txt"	0.00811217271378491
"drug_361.txt"	"drug_361.txt"	0.00853874067020119
"drug_314.txt"	"drug_314.txt"	0.00884363651452951
"drug_434.txt"	"drug_434.txt"	0.00903484311242352
"Moexipril.txt"	"Moexipril.txt"	0.00922948240146916
"drug_403.txt"	"drug_403.txt"	0.00922948240146916
"Fenoldopam.txt"	"Fenoldopam.txt"	0.00942760350674412
"DNB24140566.txt"	"DNB24140566.txt"	0.0101678573786823
"DNB24707.txt"	"DNB24707.txt"	0.0104614463717927
"DNB5328807.txt"	"DNB5328807.txt"	0.0104721926412743
"DNB285033.txt"	"DNB285033.txt"	0.0116115024527902
"DNB224859.txt"	"DNB224859.txt"	0.0118513187403931
"drug_384.txt"	"drug_384.txt"	0.0125956734282926
"drug_295.txt"	"drug_295.txt"	0.0128522830201588
"DNB10932412.txt"	"DNB10932412.txt"	0.0131132344528475
