	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
Acebutolol.txt	1.91751867872591	0.8632560280655822	0.5022962797639141	1.2709073598694018	0.5317761123013728	0.5369847543760589	17.276679841897234	0.9786432882555381

Acetylsalicylic_acid.txt	-1.25697994494691	1.3716338763472518	-0.29654701684148405	-0.7826636890382603	0.022561409872286383	0.08413325804630155	-235.02371541501975	-1.3337436384385926

Alprenolol.txt	0.499705072748722	0.7705967217206535	0.2275886940908511	0.25886395323089945	0.23036364397597978	0.17560700169395824	-31.08300395256917	0.7888780944790792

Amiloride.txt	-0.076484467164766	-0.9973488922880955	-0.585550247783612	-1.2035312490375123	-0.13985498997227314	-0.15866741953698477	-306.7707509881423	-0.676905125500112

Amlodipine.txt	0.215690129767991	-1.7412377044569758	-0.021582099398290144	-0.34644189916259277	0.0033533048633316923	-0.05251270468661773	-262.8893280632411	-2.0248275402349427

Atenolol.txt	1.28745576091231	-2.0788740555820615	0.3624863641214041	0.9133448746511597	0.09069596844068833	-0.026538678712591763	45.62845849802372	2.2178877001605124

Atorvastatin.txt	0.0243806527723162	1.1584559989683265	0.18199228670453735	0.13331759405184596	-0.08342328783133969	-0.008469791078486732	-214.65217391304347	-0.6570125612669642

Benazepril.txt	-0.0731419583169485	1.1812721272280093	0.5777931265558656	1.1569529962080614	0.2849933115803433	0.3630717108977979	-152.4822134387352	0.07743861009645801

Bendroflumethiazide.txt	0.204581203303185	-1.218665176939039	0.10275965070530141	0.06980458715679544	0.01653611553759457	0.018633540372670808	-98.60474308300395	0.7461268135325371

Betaxolol.txt	1.52123476209202	-1.6540845202253744	0.27650362146729546	0.3752886693533734	0.26343117634017676	0.22868435911914178	-247.4822134387352	0.14078896853984413

Bezafibrate.txt	-1.25927382356796	1.150793686215531	0.05494020113418205	-0.0153590483089443	-0.07425007182761723	-0.1643139469226426	-310.501976284585	-0.6525635675438334

Bisoprolol.txt	-1.20664569406213	1.3716391446942184	-0.06706905108140185	0.04983171728898245	-0.15474747825862878	-0.13833992094861663	-166.72332015810278	0.2060717308914595

Bumetanide.txt	-1.34319701140385	-2.695560443364353	-0.0838621533151678	-0.01570911287214899	-0.0018130925868547615	-0.08187464709203841	40.56126482213439	0.8545310538486386

Canrenoic_acid.txt	-1.65945733385765	1.6832368432965703	-0.47804809095165923	-1.1345444601682648	-0.3666140563176626	-0.3540372670807454	-244.2490118577075	-0.9694697331462819

Captopril.txt	0.20094376720409	-1.6021891252383789	-0.5047487265311172	-1.262952494110786	-0.16347543182311508	-0.16883116883116886	-404.99209486166006	-4.433488418976096

Carteolol.txt	0.273463101323896	-0.6458123963137372	-0.0975483228893507	-0.0397221450182943	-0.26161108718311654	-0.25352907961603616	-5.6561264822134385	1.957314193452246

Carvedilol.txt	1.91801022414471	0.29093731207623474	0.5401178790580882	1.2738389966525259	0.5769035350079454	0.6442687747035574	-176.59683794466403	1.07397140150537

Cerivastatin.txt	1.11610302791978	1.1070312480715467	-0.07732144920743592	0.02223254093544058	0.047393250270260034	0.06832298136645965	-219.77470355731225	-1.0708817375997761

Chlorhexidine.txt	-0.305741250491545	-1.1990301894141608	-0.48188233699489413	-1.3278937274986444	-0.26455422793317745	-0.27272727272727276	-448.4703557312253	-2.6410723153418325

Chlorthalidone.txt	0.238006291781361	-1.4091930801508599	-0.4053245615939308	-0.8988850522208713	-0.08748472693858775	-0.14059853190287974	-186.68379446640316	0.12585234247114568

Cilnidipine.txt	-0.209988202909949	-0.024094363561574017	-0.5408588441274524	-1.3015255569494402	-0.46461959475516	-0.5143986448334276	-377.17391304347825	-1.8503725863859841

Cilostazol.txt	-0.0304430462708086	-0.69978712391807	-0.30469469428647333	-0.69011874908433	0.04256250054430618	0.06380575945793338	-190.6679841897233	-0.33295894717568325

Clofibrate.txt	-0.575861842967624	2.502137849462734	-0.5249327786691227	-1.0877855285326983	-0.14441882627915145	-0.09655561829474874	-270.6363636363636	-0.6275604781765178

Clopidogrel.txt	0.0110761567702189	-1.4940109489643412	0.08638458245819189	-0.08913309167975414	-0.0618294745505426	-0.023150762281197064	-180.29644268774703	0.10165415580901219

Cyclopenthiazide.txt	-0.310853322847031	0.6719672170307361	0.5038738498461827	1.1897053517996157	0.2838217583977025	0.2603049124788256	-56.83399209486166	0.7858431881102026

Digoxin.txt	1.79659850570193	0.9297691587210245	0.20351729096505594	0.1866317277530105	0.15250572052751607	0.09768492377188029	-238.9328063241107	-0.09076521796360382

