IMPA2	1
Gm11290	0.602582798192617
FAM162A	0.300300006189782
CCDC47	0.233443321444592
ME2	0.204303772157664
FBXL5	0.118040670908321
LYAR	0.10788875594556
DOK2	0.0572429647247801
Mt2	0.0481453028231131
PDIA4	0.00384964289363454
RBPMS	-0.0653415449722551
Cxcl3	-0.107460960701053
KLF7	-0.144325785199722
SERPINE1	-0.184649137210507
Pilra	-0.203015873780371
EIF4EBP1	-0.252350306423626
P4HA1	-0.336445782579578
CCND2	-0.372089604801637
GBE1	-0.382059218170387
HIGD1A	-0.404514370035506
MTHFD1L	-0.442476917814191
BNIP3L	-0.485644429024325
TDRD7	-0.519021839731433
PGM1	-0.630424283313225
BNIP3	-0.662774472160832
NDRG1	-0.731371951432999
Gm47507	-0.829476589102011
SELENBP1	-0.878398639254793
Ero1l	-0.972215091933223
EGLN3	-1
