EGLN3	1
Ero1l	0.972215091933223
SELENBP1	0.878398639254793
NDRG1	0.731371951432999
Gm11290	0.69931736449315
PGM1	0.630424283313225
TDRD7	0.519021839731433
HIGD1A	0.404514370035506
CCND2	0.372089604801637
CCDC47	0.330177887745125
EIF4EBP1	0.252350306423626
FBXL5	0.214775237208854
Pilra	0.203015873780371
PDIA4	0.100584209194168
RBPMS	0.065341544972255
Cxcl3	-0.0107263944005195
KLF7	-0.0475912188991892
Mt2	-0.0481453028231134
DOK2	-0.0572429647247802
SERPINE1	-0.0879145709099738
LYAR	-0.10788875594556
ME2	-0.204303772157664
P4HA1	-0.239711216279044
GBE1	-0.285324651869854
FAM162A	-0.300300006189783
MTHFD1L	-0.345742351513658
BNIP3L	-0.388909862723792
BNIP3	-0.566039905860299
Gm47507	-0.732742022801478
IMPA2	-1
