INHBA	1
SERPINB2	0.622476773961505
MAML2	0.48570990944622
GRINA	0.478037797990031
FAM102B	0.409499987167281
SGMS2	0.356201320699098
UPP1	0.351862645125077
RSBN1	0.284972530308845
Gm15283	0.279677534813885
GPR141	0.22373649108026
RESF1	0.2210095202976
HK1	0.196937095197439
PRDX6	0.191560819896056
SLC2A1	0.126706117180444
SLFN12	0.10327061810835
MAP2K1	0.0690899028976317
RNF11	0.0645856590190599
GADD45A	0.0564417997469129
FBXO28	0.0498558669768505
RGCC	0.0480970132990557
PFKP	0.00565892450932282
TUBA1A	0.00265602349791538
TREM1	-0.00550999167620292
P4HB	-0.0140987653842146
2610037D02Rik	-0.0315238959657208
FNDC3A	-0.0367951181275482
PCGF5	-0.0406252599608518
SLC16A3	-0.0709266588660403
IL13RA1	-0.107287685288654
F10	-0.107925384757986
ATP9B	-0.112129106503038
SPIDR	-0.132815249607443
PIWIL2	-0.134578462257031
ESYT2	-0.140485741038771
NEDD9	-0.141587688381875
ZNF292	-0.150084348399624
SLC23A2	-0.154784907337017
SMOX	-0.181110661484326
ATF4	-0.185112695580902
SC5D	-0.186638457612436
SLBP	-0.20902243190197
TLR4	-0.22516678680524
SNX18	-0.233198576461278
BST1	-0.247850186093301
RFX3	-0.248427352760479
EMILIN2	-0.248978206343732
SLC35B1	-0.263198592124631
CTSS	-0.269976126163596
DNAJB9	-0.293020357329153
SLPI	-0.312728460352205
NUCB2	-0.33039130092174
USO1	-0.334120802536237
SSR3	-0.33668818245478
MANF	-0.35822334152793
SEC61A1	-0.361470849693731
FCER1G	-0.3772362391271
TES	-0.384354170839481
F5	-0.400322093467442
GPAT3	-0.403054950392306
LPAR1	-0.404748600014704
A530064D06Rik	-0.425272860980637
TYROBP	-0.431883387730432
HERPUD1	-0.444468590549868
TMEM248	-0.448757498213161
CCR1	-0.52137953540248
CST3	-0.531067322979182
SEC23B	-0.575230692597197
LRRC4	-0.672694467499705
Lyz2	-1
