INHBA	1
GRINA	0.478037797990031
FAM102B	0.409499987167281
LRRC4	0.302192539183412
RSBN1	0.284972530308845
HK1	0.196937095197439
PRDX6	0.191560819896056
SLFN12	0.10327061810835
MAP2K1	0.0690899028976317
TYROBP	0.0613814594141391
GADD45A	0.0564417997469129
A530064D06Rik	0.0547709326643444
RGCC	0.0480970132990557
LPAR1	0.0342466716984111
FCER1G	0.00673431081080667
TREM1	-0.00550999167620292
SEC61A1	-0.00903107862256192
MANF	-0.0122785867883631
2610037D02Rik	-0.0315238959657208
FNDC3A	-0.0367951181275482
PCGF5	-0.0406252599608518
SLPI	-0.0577734679640877
DNAJB9	-0.0774815709871395
CTSS	-0.100525802152697
ATP9B	-0.112129106503038
RFX3	-0.122074575555814
SPIDR	-0.132815249607443
SNX18	-0.137303351855015
SLC23A2	-0.154784907337017
SLBP	-0.161479496414323
ATF4	-0.185112695580902
SC5D	-0.186638457612436
SMOX	-0.189391266831967
ZNF292	-0.220417579916669
TLR4	-0.22516678680524
NEDD9	-0.228914239934418
ESYT2	-0.230016187277522
PIWIL2	-0.235923466059262
BST1	-0.247850186093301
EMILIN2	-0.248978206343732
F10	-0.262576543558307
SLC35B1	-0.263198592124631
IL13RA1	-0.263214243027639
SLC16A3	-0.299575269450253
NUCB2	-0.33039130092174
USO1	-0.334120802536237
SSR3	-0.33668818245478
P4HB	-0.356403162932078
TUBA1A	-0.373157951814208
PFKP	-0.376160852825616
TES	-0.384354170839481
F5	-0.400322093467442
GPAT3	-0.403054950392306
FBXO28	-0.420357795293143
RNF11	-0.435087587335353
HERPUD1	-0.444468590549868
TMEM248	-0.448757498213161
SLC2A1	-0.497208045496737
CCR1	-0.52137953540248
CST3	-0.531067322979182
SEC23B	-0.575230692597197
RESF1	-0.591511448613893
GPR141	-0.594238419396553
Gm15283	-0.650179463130178
UPP1	-0.72236457344137
SGMS2	-0.726703249015391
MAML2	-0.856211837762513
SERPINB2	-0.992978702277798
Lyz2	-1
