Gene_Symbol	logFC	pv
TP53	1	0.000296978912463786
BRCA1	0.97979797979798	0.0431495077674739
BRCA2	0.95959595959596	0.0227008047557174
EGFR	0.939393939393939	0.0539905272315615
VEGFA	0.919191919191919	0.0719941775296238
MYC	0.898989898989899	0.0929051992199902
CDKN2A	0.878787878787879	0.0217964606537219
RB1	0.858585858585859	0.014268568636269
PTEN	0.838383838383838	0.0966413544242176
BRAF	0.818181818181818	0.0153895390184758
KRAS	0.797979797979798	0.077789103766008
NRAS	0.777777777777778	0.0494341458815704
HRAS	0.757575757575758	0.0227589366730459
PIK3CA	0.737373737373737	0.063940957339085
AKT1	0.717171717171717	0.0660243339523685
AKT2	0.696969696969697	0.0928927836434475
MTOR	0.676767676767677	0.0521986451064908
TSC1	0.656565656565657	0.0577481392570959
TSC2	0.636363636363636	0.0532099598350353
APC	0.616161616161616	0.0678440588562488
CTNNB1	0.595959595959596	0.0996058766735334
SMAD4	0.575757575757576	0.0916973782388425
FBXW7	0.555555555555556	0.0332196890719938
GNAS	0.535353535353535	0.00293959421187893
STK11	0.515151515151515	0.00749647032546825
VHL	0.494949494949495	0.073323688982039
MEN1	0.474747474747475	0.0221038959546885
NF1	0.454545454545455	0.0888347151249654
NF2	0.434343434343434	0.0700695424000632
RET	0.414141414141414	0.0257500570840506
CDH1	0.393939393939394	0.0316006076951691
CDK4	0.373737373737374	0.0524997531733398
CDK6	0.353535353535353	0.0319781293677995
CCND1	0.333333333333333	0.0544595454248892
CCNE1	0.313131313131313	0.0520781106554264
CDK2	0.292929292929293	0.0554694942819616
CDK1	0.272727272727273	0.0442419765098325
ERBB2	0.252525252525252	0.093598141824566
ERBB3	0.232323232323232	0.0161714646124818
ERBB4	0.212121212121212	0.000893123067826451
KIT	0.191919191919192	0.041300241883447
PDGFRA	0.171717171717172	0.0399748757229091
PDGFRB	0.151515151515151	0.0471682581967453
FLT3	0.131313131313131	0.0631811120534387
JAK2	0.111111111111111	0.0966669270450385
MPL	0.0909090909090909	0.0922950095840548
ABL1	0.0707070707070707	0.0805361731382231
SRC	0.0505050505050505	0.023171252137093
LCK	0.0303030303030303	0.0733817806930365
LYN	0.0101010101010101	0.0332796796975501
CHIL3	-0.0101010101010102	0.0622608801553522
YES1	-0.0303030303030303	0.00505732502949954
FYN	-0.0505050505050506	0.0958700299136897
FGR	-0.0707070707070707	0.0936013772833519
HCK	-0.0909090909090908	0.0985844964745621
BTK	-0.111111111111111	0.0119071855781989
TEC	-0.131313131313131	0.0761738573112712
BMX	-0.151515151515152	0.0909717805589892
ITK	-0.171717171717172	0.0533218253251047
TXK	-0.191919191919192	0.0515711582537556
JAK1	-0.212121212121212	0.056847842231014
JAK3	-0.232323232323232	0.0437918279437525
MCOLN2	-0.252525252525253	0.0515159025632681
STAT3	-0.272727272727273	0.0303380638148788
STAT5A	-0.292929292929293	0.019982901787974
STAT5B	-0.313131313131313	0.0666112181070034
IL2RA	-0.333333333333333	0.062420526092782
IL2RB	-0.353535353535354	0.0780887855534125
IL2RG	-0.373737373737374	0.0245143837480246
IL3RA	-0.393939393939394	0.0909058903655477
IL4R	-0.414141414141414	0.056622471214045
IL5RA	-0.434343434343434	0.00524246579454726
IL6R	-0.454545454545455	0.0976681597183177
IL7R	-0.474747474747475	0.0475901352484939
IL9R	-0.494949494949495	0.087809530703748
IL13RA1	-0.515151515151515	0.0918670987426474
IL21R	-0.535353535353535	0.0294046248438068
IL23R	-0.555555555555556	0.0520199661271164
IL10RA	-0.575757575757576	0.060834393548539
IL10RB	-0.595959595959596	0.0753758615687509
IL12RB1	0.616161616161616	0.0171477105238086
IL12RB2	0.636363636363636	0.0543639049019745
CSF2RA	0.656565656565657	0.0562132220815695
CSF2RB	0.676767676767677	0.0517569080820884
IFNAR1	0.696969696969697	0.0308601408080879
IFNAR2	0.717171717171717	0.0410265540998864
IFNGR1	0.737373737373737	0.0742386350490829
IFNGR2	0.757575757575758	0.0918539446648801
BCL2L15	0.777777777777778	0.0223854923555837
ACTB	0.797979797979798	0.0807819006093339
GAPDH	0.818181818181818	0.0969991851156518
TUBB1	0.838383838383838	0.0184566226272118
TUBB2	0.858585858585859	0.0774729333906524
TUBB3	0.878787878787879	0.0134423789244778
TUBB4	0.898989898989899	0.096613364751239
TUBB6	0.919191919191919	0.000565021006952549
IL17RA	0.939393939393939	0.00139510022158511
MAP3K9	0.95959595959596	0.041853970425187
MOB3C	0.97979797979798	0.0160502155809549
ZBP1	1	0.020915165348466
