Gene_Symbol	logFC	pv
TP53	1	0.009523495095738
BRCA1	0.97979797979798	0.093054369808354
BRCA2	0.95959595959596	0.0746306511542525
EGFR	0.939393939393939	0.01762061104696
VEGFA	0.919191919191919	0.00792572701879131
MYC	0.898989898989899	0.0511936463024583
CDKN2A	0.878787878787879	0.0773674022340085
RB1	0.858585858585859	0.0384156991267126
PTEN	0.838383838383838	0.0844392748443827
BRAF	0.818181818181818	0.0222647714126481
KRAS	0.797979797979798	0.00388989214403459
NRAS	0.777777777777778	0.0593253156118443
HRAS	0.757575757575758	0.0983548844869166
PIK3CA	0.737373737373737	0.00523491923066359
AKT1	0.717171717171717	0.0144380518638453
AKT2	0.696969696969697	0.0955220709957466
MTOR	0.676767676767677	0.010602745991503
TSC1	0.656565656565657	0.0321043102598281
TSC2	0.636363636363636	0.0231238386723145
APC	0.616161616161616	0.014619821234789
CTNNB1	0.595959595959596	0.0189220239144749
SMAD4	0.575757575757576	0.0186609761842746
FBXW7	0.555555555555556	0.0839093877261316
GNAS	0.535353535353535	0.0487077152364428
STK11	0.515151515151515	0.00350200140906374
VHL	0.494949494949495	0.046740753217216
MEN1	0.474747474747475	0.0803106878849501
NF1	0.454545454545455	0.0271934055005751
NF2	0.434343434343434	0.0730203417470069
RET	0.414141414141414	0.0372820786513685
CDH1	0.393939393939394	0.0202942242957416
CDK4	0.373737373737374	0.0871717924964962
CDK6	0.353535353535353	0.0718127631211193
CCND1	0.333333333333333	0.0133031931887359
CCNE1	0.313131313131313	0.0432650147459366
CDK2	0.292929292929293	0.0863801710390028
CDK1	0.272727272727273	0.0824821072662434
ERBB2	0.252525252525252	0.0900156705966921
ERBB3	0.232323232323232	0.019914171995131
ERBB4	0.212121212121212	0.0438407012479523
KIT	0.191919191919192	0.0210191409565002
PDGFRA	0.171717171717172	0.0360329624726489
PDGFRB	0.151515151515151	0.0927095814484556
FLT3	0.131313131313131	0.00809314388781459
JAK2	0.111111111111111	0.0177007430353957
MPL	0.0909090909090909	0.0970085156505732
ABL1	0.0707070707070707	0.0599940238911525
SRC	0.0505050505050505	0.00961368623618952
LCK	0.0303030303030303	0.0337041795620966
LYN	0.0101010101010101	0.0595801492992194
CHIL3	-0.0101010101010102	0.0403331278134726
YES1	-0.0303030303030303	0.0887908463734398
FYN	-0.0505050505050506	0.0153922371620713
FGR	-0.0707070707070707	0.00930342429416982
HCK	-0.0909090909090908	0.0765754363677015
BTK	-0.111111111111111	0.0139407871693798
TEC	-0.131313131313131	0.00325885100329835
BMX	-0.151515151515152	0.0279868552436255
ITK	-0.171717171717172	0.00700565146494618
TXK	-0.191919191919192	0.0646083025173745
JAK1	-0.212121212121212	0.0160668102303806
JAK3	-0.232323232323232	0.0117186618613701
MCOLN2	-0.252525252525253	0.0702593031882539
STAT3	-0.272727272727273	0.0671951637812406
STAT5A	-0.292929292929293	0.0310589314281575
STAT5B	-0.313131313131313	0.0256834874594261
IL2RA	-0.333333333333333	0.042904717820711
IL2RB	-0.353535353535354	0.0352258402260084
IL2RG	-0.373737373737374	0.0943950410037946
IL3RA	-0.393939393939394	0.0519557844276548
IL4R	-0.414141414141414	0.0756807536123599
IL5RA	-0.434343434343434	0.00180573964988966
IL6R	-0.454545454545455	0.0710849815218328
IL7R	-0.474747474747475	0.0147345359278972
IL9R	-0.494949494949495	0.0835133711880967
IL13RA1	-0.515151515151515	0.0926154607717116
IL21R	-0.535353535353535	0.0873909362503174
IL23R	-0.555555555555556	0.0684243059062354
IL10RA	-0.575757575757576	0.0131402364801541
IL10RB	-0.595959595959596	0.0937450134056171
IL12RB1	-0.616161616161616	0.0205114317278802
IL12RB2	-0.636363636363636	0.0186054421685498
CSF2RA	-0.656565656565657	0.0132822495033462
CSF2RB	-0.676767676767677	0.0284959523229936
IFNAR1	-0.696969696969697	0.0476977112915353
IFNAR2	-0.717171717171717	0.0768692559217797
IFNGR1	-0.737373737373737	0.0389586834289471
IFNGR2	-0.757575757575758	0.0937207922103845
BCL2L15	-0.777777777777778	0.00996655446295201
ACTB	-0.797979797979798	0.0668823221061416
GAPDH	0.818181818181818	0.0522055365038948
TUBB1	0.838383838383838	0.0811443305315471
TUBB2	0.858585858585859	0.0622503291271062
TUBB3	0.878787878787879	0.0416103442820386
TUBB4	0.898989898989899	0.0248942756559583
TUBB6	0.919191919191919	0.0482995086418661
IL17RA	0.939393939393939	0.0429658868014659
MAP3K9	0.95959595959596	0.00766146203949631
MOB3C	0.97979797979798	0.0896424163725737
ZBP1	1	0.0221525954339889
