Gene_Symbol	logFC	pv
TP53	-1	0.0351925112468695
BRCA1	-0.97979797979798	0.0877570387041587
BRCA2	-0.95959595959596	0.0658111566644916
EGFR	-0.939393939393939	0.0617893162316442
VEGFA	-0.919191919191919	0.0780361264657618
MYC	-0.898989898989899	0.0890437739896583
CDKN2A	-0.878787878787879	0.0562989964864226
RB1	-0.858585858585859	0.0286659785674239
PTEN	-0.838383838383838	0.0643743804242707
BRAF	-0.818181818181818	0.014390965774318
KRAS	-0.797979797979798	0.0722632814120626
NRAS	-0.777777777777778	0.0322904577312549
HRAS	-0.757575757575758	0.0295425631079926
PIK3CA	-0.737373737373737	0.0299421047643733
AKT1	-0.717171717171717	0.00642098199114791
AKT2	-0.696969696969697	0.0595819348160269
MTOR	-0.676767676767677	0.0750757527965579
TSC1	-0.656565656565657	0.0616513208446733
TSC2	-0.636363636363636	0.0545767278429846
APC	-0.616161616161616	0.0651152480125596
CTNNB1	-0.595959595959596	0.0683152723918145
SMAD4	-0.575757575757576	0.0232847497275031
FBXW7	-0.555555555555556	0.010383609765243
GNAS	-0.535353535353535	0.0422239492229586
STK11	-0.515151515151515	0.053188496855039
VHL	-0.494949494949495	0.0894648450459911
MEN1	-0.474747474747475	0.0839596874020057
NF1	-0.454545454545455	0.0429279704900459
NF2	-0.434343434343434	0.058318976055239
RET	-0.414141414141414	0.0706748502857153
CDH1	-0.393939393939394	0.00267006746893337
CDK4	-0.373737373737374	0.081062259228765
CDK6	-0.353535353535353	0.0482570923354917
CCND1	-0.333333333333333	0.0532201279803516
CCNE1	-0.313131313131313	0.0750090055461069
CDK2	-0.292929292929293	0.054805022129252
CDK1	-0.272727272727273	0.058148525937273
ERBB2	-0.252525252525252	0.0235215988950586
ERBB3	-0.232323232323232	0.0131149494149252
ERBB4	-0.212121212121212	0.0736540863756751
KIT	-0.191919191919192	0.0570669353338634
PDGFRA	-0.171717171717172	0.0810168277347671
PDGFRB	-0.151515151515151	0.0922933150843843
FLT3	-0.131313131313131	0.034156249739987
JAK2	-0.111111111111111	0.0588292547631742
MPL	-0.0909090909090909	0.0621514604936493
ABL1	-0.0707070707070707	0.0485890992741314
SRC	-0.0505050505050505	0.0107987544153964
LCK	-0.0303030303030303	0.00750014906772272
LYN	-0.0101010101010101	0.00580542815676353
CHIL3	0.0101010101010102	0.0698387154468858
YES1	0.0303030303030303	0.079928089400655
FYN	0.0505050505050506	0.00690222759498944
FGR	0.0707070707070707	0.0209247383252261
HCK	0.0909090909090908	0.0589447257611351
BTK	0.111111111111111	0.0809356090831706
TEC	0.131313131313131	0.0960188856350261
BMX	0.151515151515152	0.00459343671223706
ITK	0.171717171717172	0.0478779597964657
TXK	0.191919191919192	0.00987085764649507
JAK1	0.212121212121212	0.0347578949239395
JAK3	0.232323232323232	0.0643165905988866
MCOLN2	0.252525252525253	0.0199508938384508
STAT3	0.272727272727273	0.0948034162959012
STAT5A	0.292929292929293	0.00449938537176031
STAT5B	0.313131313131313	0.0344915824958989
IL2RA	0.333333333333333	0.0793686431477195
IL2RB	0.353535353535354	0.0924064493045499
IL2RG	0.373737373737374	0.0253574296312113
IL3RA	0.393939393939394	0.033081760680318
IL4R	0.414141414141414	0.059406525228648
IL5RA	0.434343434343434	0.0831963217821659
IL6R	0.454545454545455	0.0851283416600257
IL7R	0.474747474747475	0.07109623021462
IL9R	0.494949494949495	0.0225554159070608
IL13RA1	0.515151515151515	0.00451160310817542
IL21R	0.535353535353535	0.0842818112937213
IL23R	0.555555555555556	0.0219074397598348
IL10RA	0.575757575757576	0.0117000732733981
IL10RB	0.595959595959596	0.010592861401927
IL12RB1	0.616161616161616	0.0556864002881202
IL12RB2	0.636363636363636	0.0485518822139895
CSF2RA	0.656565656565657	0.015245778498004
CSF2RB	0.676767676767677	0.0670358024739038
IFNAR1	0.696969696969697	0.0784745025614118
IFNAR2	0.717171717171717	0.0203688371925352
IFNGR1	0.737373737373737	0.0107920684285073
IFNGR2	0.757575757575758	0.0905009176637499
BCL2L15	0.777777777777778	0.0917819037141886
ACTB	0.797979797979798	0.0726102968683975
GAPDH	0.818181818181818	0.0214885439857138
TUBB1	0.838383838383838	0.0160017850734725
TUBB2	0.858585858585859	0.0280943435826433
TUBB3	0.878787878787879	0.0475371899558894
TUBB4	0.898989898989899	0.021928761933999
TUBB6	0.919191919191919	0.0845529241973459
IL17RA	0.939393939393939	0.0374612718349983
MAP3K9	0.95959595959596	0.0281004079049566
MOB3C	0.97979797979798	0.0519885868648853
ZBP1	1	0.0786905410838322
