Gene_Symbol	logFC	pv
TP53	1	0.0741949006311405
BRCA1	0.97979797979798	0.0455696137665669
BRCA2	0.95959595959596	0.0587842036047501
EGFR	0.939393939393939	0.0311392749136182
VEGFA	0.919191919191919	0.0919316143579696
MYC	0.898989898989899	0.0709009368315748
CDKN2A	0.878787878787879	0.033444184235459
RB1	0.858585858585859	0.0795438428748874
PTEN	0.838383838383838	0.0792298470675764
BRAF	0.818181818181818	0.0675427947094065
KRAS	0.797979797979798	0.0833395903181465
NRAS	0.777777777777778	0.0542076069181711
HRAS	0.757575757575758	0.0121882806840834
PIK3CA	0.737373737373737	0.0625887622882658
AKT1	0.717171717171717	0.0825751507623277
AKT2	0.696969696969697	0.00388249151890605
MTOR	0.676767676767677	0.00778345198478299
TSC1	0.656565656565657	0.0388859198783919
TSC2	0.636363636363636	0.0578125086442977
APC	0.616161616161616	0.0666989919701727
CTNNB1	0.595959595959596	0.0886598514349206
SMAD4	0.575757575757576	0.0270177916544384
FBXW7	0.555555555555556	0.0161883034033973
GNAS	0.535353535353535	0.0959080608233599
STK11	0.515151515151515	0.0268111637351428
VHL	0.494949494949495	0.0845801475264452
MEN1	0.474747474747475	0.0649999172919902
NF1	0.454545454545455	0.0304790315283263
NF2	0.434343434343434	0.0699617445106274
RET	0.414141414141414	0.00117094167090954
CDH1	0.393939393939394	0.0243955394070934
CDK4	0.373737373737374	0.0532467412374764
CDK6	0.353535353535353	0.0963294521070441
CCND1	0.333333333333333	0.0563710228919391
CCNE1	0.313131313131313	0.0232505894255493
CDK2	0.292929292929293	0.0788405807782048
CDK1	0.272727272727273	0.0829120893227529
ERBB2	0.252525252525252	0.0309357486865707
ERBB3	0.232323232323232	0.0323396214116951
ERBB4	0.212121212121212	0.00804691622883027
KIT	0.191919191919192	0.0381032383490282
PDGFRA	0.171717171717172	0.0972969226080679
PDGFRB	0.151515151515151	0.0822161270166841
FLT3	0.131313131313131	0.0535580996044267
JAK2	0.111111111111111	0.0027349744606088
MPL	0.0909090909090909	0.0396997095063568
ABL1	0.0707070707070707	0.0355992082919311
SRC	0.0505050505050505	0.00231252212087512
LCK	0.0303030303030303	0.0838031013475007
LYN	0.0101010101010101	0.0238430217257431
CHIL3	-0.0101010101010102	0.00555542444560011
YES1	-0.0303030303030303	0.0139597686079973
FYN	-0.0505050505050506	0.0542059446557236
FGR	-0.0707070707070707	0.024289467606647
HCK	-0.0909090909090908	0.0966882654306243
BTK	-0.111111111111111	0.034584312135798
TEC	-0.131313131313131	0.0396836515595698
BMX	-0.151515151515152	0.0502599679203271
ITK	-0.171717171717172	0.0825511995154411
TXK	-0.191919191919192	0.0149442500516294
JAK1	-0.212121212121212	0.0634571542709555
JAK3	-0.232323232323232	0.0883887324134093
MCOLN2	-0.252525252525253	0.0495401132044474
STAT3	-0.272727272727273	0.0874447326505084
STAT5A	-0.292929292929293	0.0303227455525747
STAT5B	-0.313131313131313	0.00780910370251746
IL2RA	-0.333333333333333	0.0368667412941246
IL2RB	-0.353535353535354	0.0642478798658537
IL2RG	-0.373737373737374	0.0884603657908262
IL3RA	-0.393939393939394	0.0783549755884025
IL4R	-0.414141414141414	0.080448403722853
IL5RA	-0.434343434343434	0.0477635259235747
IL6R	-0.454545454545455	7.44952518648034e-05
IL7R	-0.474747474747475	0.0180437337036935
IL9R	-0.494949494949495	0.0425655554476318
IL13RA1	-0.515151515151515	0.0857719830987342
IL21R	0.535353535353535	0.00513176303963725
IL23R	0.555555555555556	0.0692651045187461
IL10RA	0.575757575757576	0.0411443471092394
IL10RB	0.595959595959596	0.08716757980092
IL12RB1	0.616161616161616	0.0576273072483946
IL12RB2	0.636363636363636	0.063708590356039
CSF2RA	0.656565656565657	0.0150361189788153
CSF2RB	0.676767676767677	0.0354089114419985
IFNAR1	0.696969696969697	0.0155533301039331
IFNAR2	0.717171717171717	0.0600554694551732
IFNGR1	0.737373737373737	0.00252153986341561
IFNGR2	0.757575757575758	0.0789099511580908
BCL2L15	0.777777777777778	0.0464214687676947
ACTB	0.797979797979798	0.0634373075377525
GAPDH	0.818181818181818	0.0176084875357869
TUBB1	0.838383838383838	0.0385593077163968
TUBB2	0.858585858585859	0.074981328185871
TUBB3	0.878787878787879	0.0757817169942769
TUBB4	0.898989898989899	0.0759767790944277
TUBB6	0.919191919191919	0.0891293960869099
IL17RA	0.939393939393939	0.0116690781517821
MAP3K9	0.95959595959596	0.0971503680036577
MOB3C	0.97979797979798	0.0134190297039478
ZBP1	1	0.0444120084491026
