Gene_Symbol	logFC	pv
TP53	1	0.0665429313018397
BRCA1	0.97979797979798	0.0314187126818808
BRCA2	0.95959595959596	0.0694546103610815
EGFR	0.939393939393939	0.047342508139085
VEGFA	0.919191919191919	0.0168194190619307
MYC	0.898989898989899	0.0863402128842452
CDKN2A	0.878787878787879	0.0495682707535078
RB1	0.858585858585859	0.0815404625392766
PTEN	0.838383838383838	0.0755973982824006
BRAF	0.818181818181818	0.0659124286135096
KRAS	0.797979797979798	0.0257669158994087
NRAS	0.777777777777778	0.0410103988960664
HRAS	0.757575757575758	0.0621569237811134
PIK3CA	0.737373737373737	0.0170654352486608
AKT1	0.717171717171717	0.0967664779352585
AKT2	0.696969696969697	0.0240441629022563
MTOR	0.676767676767677	0.0450874798382333
TSC1	0.656565656565657	0.0807282519094201
TSC2	0.636363636363636	0.0834001989974166
APC	0.616161616161616	0.0785381029027214
CTNNB1	0.595959595959596	0.0155779621463001
SMAD4	0.575757575757576	0.0416199928345478
FBXW7	0.555555555555556	0.0493502156704945
GNAS	0.535353535353535	0.0147474305739472
STK11	0.515151515151515	0.0447064202092353
VHL	0.494949494949495	0.0488945158481016
MEN1	0.474747474747475	0.0781157398412301
NF1	0.454545454545455	0.00198532100490709
NF2	0.434343434343434	0.0831342204151969
RET	0.414141414141414	0.0838905753980882
CDH1	0.393939393939394	0.00463733535514415
CDK4	0.373737373737374	0.0108666982013141
CDK6	0.353535353535353	0.0411705235287034
CCND1	0.333333333333333	0.0888436288872924
CCNE1	0.313131313131313	0.0306841220265806
CDK2	0.292929292929293	0.0777330442471943
CDK1	0.272727272727273	0.0689131589460818
ERBB2	0.252525252525252	0.0424006897670509
ERBB3	0.232323232323232	0.0907133539091713
ERBB4	0.212121212121212	0.00857183171026961
KIT	0.191919191919192	0.0671419029850544
PDGFRA	0.171717171717172	0.0726811253813338
PDGFRB	0.151515151515151	0.0697617485433408
FLT3	0.131313131313131	0.00225371562079957
JAK2	0.111111111111111	0.0347031109841584
MPL	0.0909090909090909	0.0865417180807285
ABL1	0.0707070707070707	0.0176697194101589
SRC	0.0505050505050505	0.0675063397373229
LCK	0.0303030303030303	0.0649563943207031
LYN	0.0101010101010101	0.0912938009237678
CHIL3	-0.0101010101010102	0.0105303162866715
YES1	-0.0303030303030303	0.0840419180871528
FYN	-0.0505050505050506	0.0679428548671002
FGR	-0.0707070707070707	0.0206065005965243
HCK	0.0909090909090908	0.00696373886678394
BTK	0.111111111111111	0.0290355531845186
TEC	0.131313131313131	0.024581072144662
BMX	0.151515151515152	0.00449822626049183
ITK	0.171717171717172	0.0552277891338417
TXK	0.191919191919192	0.0581539531349115
JAK1	0.212121212121212	0.0905148637513452
JAK3	0.232323232323232	0.0505161901335029
MCOLN2	0.252525252525253	0.0691790987962488
STAT3	0.272727272727273	0.0120637172804798
STAT5A	0.292929292929293	0.00915158878542321
STAT5B	0.313131313131313	0.0123410899687826
IL2RA	0.333333333333333	0.0939064408757854
IL2RB	0.353535353535354	0.070371080378235
IL2RG	0.373737373737374	0.0726797182107067
IL3RA	0.393939393939394	0.0976037814732152
IL4R	0.414141414141414	0.0829854405197292
IL5RA	0.434343434343434	0.0148898447803667
IL6R	0.454545454545455	0.0759903366606867
IL7R	0.474747474747475	0.0196979763475014
IL9R	0.494949494949495	0.0615855705424576
IL13RA1	0.515151515151515	0.00169259495413101
IL21R	0.535353535353535	0.0388124483088593
IL23R	0.555555555555556	0.091415375288112
IL10RA	0.575757575757576	0.0262399833399027
IL10RB	0.595959595959596	0.099326085187564
IL12RB1	0.616161616161616	0.0561822163904967
IL12RB2	0.636363636363636	0.0304773412137934
CSF2RA	0.656565656565657	0.0514235239110501
CSF2RB	0.676767676767677	0.0906813257266869
IFNAR1	0.696969696969697	0.0645898529972659
IFNAR2	0.717171717171717	0.0392128924178579
IFNGR1	0.737373737373737	0.0239437200146195
IFNGR2	0.757575757575758	0.0841812711299092
BCL2L15	0.777777777777778	0.0515855741303486
ACTB	0.797979797979798	2.16045515941232e-05
GAPDH	0.818181818181818	0.0926156862361335
TUBB1	0.838383838383838	0.0511255435559981
TUBB2	0.858585858585859	0.0688911259401056
TUBB3	0.878787878787879	0.0137096105638577
TUBB4	0.898989898989899	0.00715924019077896
TUBB6	0.919191919191919	0.0292162092732745
IL17RA	0.939393939393939	0.0445816528508292
MAP3K9	0.95959595959596	0.0947074352072548
MOB3C	0.97979797979798	0.0764321424907831
ZBP1	1	0.0755476751396067
