Gene_Symbol	logFC	pv
TP53	1	0.0697392018441665
BRCA1	0.97979797979798	0.0489271861433394
BRCA2	0.95959595959596	0.0334777843692034
EGFR	0.939393939393939	0.0235090373932827
VEGFA	0.919191919191919	0.0527844051891737
MYC	0.898989898989899	0.0610113299041259
CDKN2A	0.878787878787879	0.0809244951038519
RB1	0.858585858585859	0.0753617841559382
PTEN	0.838383838383838	0.00567562693697177
BRAF	0.818181818181818	0.084480122935193
KRAS	0.797979797979798	0.00723902239313468
NRAS	0.777777777777778	0.0959022387888474
HRAS	0.757575757575758	0.0859783237647452
PIK3CA	0.737373737373737	0.0727682462561845
AKT1	0.717171717171717	0.0582859878381921
AKT2	0.696969696969697	0.0474443262113731
MTOR	0.676767676767677	0.0265765126624135
TSC1	0.656565656565657	0.0316907796465955
TSC2	0.636363636363636	0.0437247894474677
APC	0.616161616161616	0.00895284994016166
CTNNB1	0.595959595959596	0.0244953478019102
SMAD4	0.575757575757576	0.0386635419908274
FBXW7	0.555555555555556	0.0896066457656328
GNAS	0.535353535353535	0.00508644916035834
STK11	0.515151515151515	0.0571409116212639
VHL	0.494949494949495	0.059957123565934
MEN1	0.474747474747475	0.0547225224492774
NF1	0.454545454545455	0.0544045830704768
NF2	0.434343434343434	0.0665167265398015
RET	0.414141414141414	0.074458602619778
CDH1	0.393939393939394	0.0517865407843001
CDK4	0.373737373737374	0.0699281491674888
CDK6	0.353535353535353	0.0518746413038034
CCND1	0.333333333333333	0.00424271263516403
CCNE1	0.313131313131313	0.0431027763557534
CDK2	0.292929292929293	0.0662611796631133
CDK1	0.272727272727273	0.0324754736230705
ERBB2	0.252525252525252	0.0647912292389961
ERBB3	0.232323232323232	0.0256075729998425
ERBB4	0.212121212121212	0.0385928918873212
KIT	0.191919191919192	0.0179728797481236
PDGFRA	0.171717171717172	0.0607307330446048
PDGFRB	0.151515151515151	0.0286866535398485
FLT3	0.131313131313131	0.00754660059074084
JAK2	0.111111111111111	0.0955056532051362
MPL	0.0909090909090909	0.0978323330601185
ABL1	0.0707070707070707	0.0868309358829404
SRC	0.0505050505050505	0.0115285387539323
LCK	0.0303030303030303	0.083814810301212
LYN	0.0101010101010101	0.0666425609061037
CHIL3	-0.0101010101010102	0.0302240920831633
YES1	-0.0303030303030303	0.0555218850984183
FYN	-0.0505050505050506	0.0473306804862478
FGR	-0.0707070707070707	0.0869651252116753
HCK	-0.0909090909090908	0.0422680502073316
BTK	-0.111111111111111	0.0367981672218939
TEC	-0.131313131313131	0.021752566459384
BMX	-0.151515151515152	0.0215237044498821
ITK	-0.171717171717172	0.0416818655251301
TXK	-0.191919191919192	0.0974711053982055
JAK1	-0.212121212121212	0.099532653287925
JAK3	-0.232323232323232	0.0591041113803939
MCOLN2	-0.252525252525253	0.0562992099324187
STAT3	-0.272727272727273	0.048950789841475
STAT5A	-0.292929292929293	0.0140525090146216
STAT5B	-0.313131313131313	0.0964601394403758
IL2RA	-0.333333333333333	0.00949717785755801
IL2RB	-0.353535353535354	0.0609852498831607
IL2RG	-0.373737373737374	0.0581330125153375
IL3RA	-0.393939393939394	0.0799938571129033
IL4R	-0.414141414141414	0.0520837144445178
IL5RA	-0.434343434343434	0.0589808833008867
IL6R	-0.454545454545455	0.0716476489833841
IL7R	-0.474747474747475	0.0949732067563815
IL9R	-0.494949494949495	0.0515347688036012
IL13RA1	-0.515151515151515	0.0676142742185341
IL21R	-0.535353535353535	0.0380281106091861
IL23R	-0.555555555555556	0.0556751458481514
IL10RA	0.575757575757576	0.0260997928208123
IL10RB	0.595959595959596	0.0303895448183788
IL12RB1	0.616161616161616	0.0767858110444511
IL12RB2	0.636363636363636	0.074751397330823
CSF2RA	0.656565656565657	0.0581924756702147
CSF2RB	0.676767676767677	0.0168239658179722
IFNAR1	0.696969696969697	0.00306154833864873
IFNAR2	0.717171717171717	0.096278808000848
IFNGR1	0.737373737373737	0.0846721570300755
IFNGR2	0.757575757575758	0.0584889995170038
BCL2L15	0.777777777777778	0.0227089134623615
ACTB	0.797979797979798	0.0129125058954486
GAPDH	0.818181818181818	0.0814322293131578
TUBB1	0.838383838383838	0.0783856734625438
TUBB2	0.858585858585859	0.0273784215369535
TUBB3	0.878787878787879	0.0534051556662448
TUBB4	0.898989898989899	0.0967895522342214
TUBB6	0.919191919191919	0.0553460886648587
IL17RA	0.939393939393939	0.0661745217230109
MAP3K9	0.95959595959596	0.0991497912257728
MOB3C	0.97979797979798	0.0484704930036099
ZBP1	1	0.095643360070401
