Gene_Symbol	logFC	pv
TP53	1	0.0342304952060207
BRCA1	0.97979797979798	0.0511412147166965
BRCA2	0.95959595959596	0.0801681553123341
EGFR	0.939393939393939	0.00363800446061262
VEGFA	0.919191919191919	0.0239646369998429
MYC	0.898989898989899	0.0568213880630069
CDKN2A	0.878787878787879	0.0392884696205183
RB1	0.858585858585859	0.0273420040235202
PTEN	0.838383838383838	0.0512882709227515
BRAF	0.818181818181818	0.0862445592015547
KRAS	0.797979797979798	0.0312198354557307
NRAS	0.777777777777778	0.0207985014758357
HRAS	0.757575757575758	0.0307800427809969
PIK3CA	0.737373737373737	0.0839865070864349
AKT1	0.717171717171717	0.00889484869176123
AKT2	0.696969696969697	0.019012456111215
MTOR	0.676767676767677	0.0704646639885429
TSC1	0.656565656565657	0.0147980205503274
TSC2	0.636363636363636	0.0382956177277219
APC	0.616161616161616	0.0466689622463953
CTNNB1	0.595959595959596	0.0489578626610086
SMAD4	0.575757575757576	0.0790146272823264
FBXW7	0.555555555555556	0.0614281163432818
GNAS	0.535353535353535	0.0981469126360615
STK11	0.515151515151515	0.0684839303178453
VHL	0.494949494949495	0.0229930319451171
MEN1	0.474747474747475	0.0566388324985933
NF1	0.454545454545455	0.0230875182476701
NF2	0.434343434343434	0.0969869611852392
RET	0.414141414141414	0.0876147535819499
CDH1	0.393939393939394	0.08049719807189
CDK4	0.373737373737374	0.0704239353499069
CDK6	0.353535353535353	0.00492329039399273
CCND1	0.333333333333333	0.040015753855468
CCNE1	-0.313131313131313	0.0319480737123069
CDK2	-0.292929292929293	0.0890514594866154
CDK1	-0.272727272727273	0.0236258142465164
ERBB2	-0.252525252525252	0.0868018150676662
ERBB3	-0.232323232323232	0.0524049478731708
ERBB4	-0.212121212121212	0.0973958861668244
KIT	-0.191919191919192	0.00754660143507273
PDGFRA	-0.171717171717172	0.0852532165831121
PDGFRB	-0.151515151515151	0.058363520931827
FLT3	-0.131313131313131	0.0538371162509158
JAK2	-0.111111111111111	0.0352007598795456
MPL	-0.0909090909090909	0.0681315264660398
ABL1	-0.0707070707070707	0.0597365153460142
SRC	-0.0505050505050505	0.0861448063030132
LCK	-0.0303030303030303	0.0790526909672682
LYN	-0.0101010101010101	0.0199612280960224
CHIL3	0.0101010101010102	0.00652591229387092
YES1	0.0303030303030303	0.0607242368603359
FYN	0.0505050505050506	0.0665189226698221
FGR	0.0707070707070707	0.0819170954966623
HCK	0.0909090909090908	0.00805289544485071
BTK	0.111111111111111	0.0955575008915524
TEC	0.131313131313131	0.0291354465322318
BMX	0.151515151515152	0.0891148723470849
ITK	0.171717171717172	0.00746561466214466
TXK	0.191919191919192	0.0873240069280804
JAK1	0.212121212121212	0.0389901721286083
JAK3	0.232323232323232	0.0301505543970009
MCOLN2	0.252525252525253	0.0646599977936543
STAT3	0.272727272727273	0.0404240527048209
STAT5A	0.292929292929293	0.0878035375050562
STAT5B	0.313131313131313	0.0626975795227025
IL2RA	0.333333333333333	0.0934112685181287
IL2RB	0.353535353535354	0.0497012618899767
IL2RG	0.373737373737374	0.00941575663553813
IL3RA	0.393939393939394	0.0709491501935858
IL4R	0.414141414141414	0.0240681037257755
IL5RA	0.434343434343434	0.00981789486739544
IL6R	0.454545454545455	0.0485834262494027
IL7R	0.474747474747475	0.0373449059166433
IL9R	0.494949494949495	0.0775645163784741
IL13RA1	0.515151515151515	0.0517978508092916
IL21R	0.535353535353535	0.06338953580041
IL23R	0.555555555555556	0.050569884539847
IL10RA	0.575757575757576	0.0660261104636671
IL10RB	0.595959595959596	0.0545944786922398
IL12RB1	0.616161616161616	0.0235301070863503
IL12RB2	0.636363636363636	0.0390443173744444
CSF2RA	0.656565656565657	0.0014693547780734
CSF2RB	0.676767676767677	0.0491055157149965
IFNAR1	0.696969696969697	0.0483710153457327
IFNAR2	0.717171717171717	0.0103829501909146
IFNGR1	0.737373737373737	0.038909493102565
IFNGR2	0.757575757575758	0.0403494790229978
BCL2L15	0.777777777777778	0.0658957928035282
ACTB	0.797979797979798	0.0755024265036866
GAPDH	0.818181818181818	0.0908116811078667
TUBB1	0.838383838383838	0.076103056981291
TUBB2	0.858585858585859	0.0732276698615852
TUBB3	0.878787878787879	0.0256674674356944
TUBB4	0.898989898989899	0.083760446312186
TUBB6	0.919191919191919	0.00680638571520191
IL17RA	0.939393939393939	0.0308575496810935
MAP3K9	0.95959595959596	0.0228262900954491
MOB3C	0.97979797979798	0.0383166378464477
ZBP1	1	0.0206639615061995
