Gene_Symbol	logFC	pv
TP53	1	0.0941936312681182
BRCA1	0.97979797979798	0.0189282519116887
BRCA2	0.95959595959596	0.0700015357103251
EGFR	0.939393939393939	0.0782906810080455
VEGFA	0.919191919191919	0.014363527641034
MYC	0.898989898989899	0.0778451824408663
CDKN2A	0.878787878787879	0.0477784659920413
RB1	0.858585858585859	0.0909739466608805
PTEN	0.838383838383838	0.00438479776892713
BRAF	0.818181818181818	0.0389735237329688
KRAS	0.797979797979798	0.0337281853900503
NRAS	0.777777777777778	0.0048818273782679
HRAS	0.757575757575758	0.0824051131557003
PIK3CA	0.737373737373737	0.0904944442928851
AKT1	0.717171717171717	0.0674076724588897
AKT2	0.696969696969697	0.0195103650071495
MTOR	0.676767676767677	0.0408733653453258
TSC1	0.656565656565657	0.046826354648266
TSC2	0.636363636363636	0.0393943555081119
APC	0.616161616161616	0.00918127564914713
CTNNB1	0.595959595959596	0.0287365547151058
SMAD4	0.575757575757576	0.047006331392852
FBXW7	0.555555555555556	0.0614244341398088
GNAS	0.535353535353535	0.0913729626285367
STK11	0.515151515151515	0.0901838754783629
VHL	0.494949494949495	0.0496131143370434
MEN1	0.474747474747475	0.031684098918937
NF1	0.454545454545455	0.0377188602617089
NF2	0.434343434343434	0.0577393246019444
RET	0.414141414141414	0.0705016896212427
CDH1	0.393939393939394	0.085791984022941
CDK4	0.373737373737374	0.0872573684149948
CDK6	0.353535353535353	0.0343652005519321
CCND1	0.333333333333333	0.00540232382035128
CCNE1	0.313131313131313	0.0586780120579913
CDK2	0.292929292929293	0.082818678487147
CDK1	0.272727272727273	0.086325726067081
ERBB2	0.252525252525252	0.0467102447562766
ERBB3	0.232323232323232	0.0690677727730982
ERBB4	0.212121212121212	0.034860076242807
KIT	0.191919191919192	0.00167350877376897
PDGFRA	0.171717171717172	0.0348411301894117
PDGFRB	0.151515151515151	0.0857047494004359
FLT3	0.131313131313131	0.0625542421039548
JAK2	0.111111111111111	0.0519749256486211
MPL	0.0909090909090909	0.0231998220297712
ABL1	0.0707070707070707	0.0721795990504031
SRC	0.0505050505050505	0.0234985613276216
LCK	0.0303030303030303	0.0637095633554825
LYN	0.0101010101010101	0.00251538744382174
CHIL3	-0.0101010101010102	0.00999333824326918
YES1	-0.0303030303030303	0.0141139112100667
FYN	-0.0505050505050506	0.0549018475820436
FGR	-0.0707070707070707	0.0470074554840224
HCK	-0.0909090909090908	0.0122792125156987
BTK	-0.111111111111111	0.059767716310153
TEC	-0.131313131313131	0.0990207319281812
BMX	-0.151515151515152	0.0601018248846884
ITK	-0.171717171717172	0.00377827135001887
TXK	-0.191919191919192	0.0630796619278222
JAK1	-0.212121212121212	0.0268790719029614
JAK3	-0.232323232323232	0.0113053217000228
MCOLN2	0.252525252525253	0.0168507576867878
STAT3	0.272727272727273	0.00100323695736151
STAT5A	0.292929292929293	0.0858538634202578
STAT5B	0.313131313131313	0.0450409407580082
IL2RA	0.333333333333333	0.0444663862470446
IL2RB	0.353535353535354	0.0554386460095635
IL2RG	0.373737373737374	0.0197201590940711
IL3RA	0.393939393939394	0.08495708871733
IL4R	0.414141414141414	0.0755209580595643
IL5RA	0.434343434343434	0.0917014936119237
IL6R	0.454545454545455	0.0700459708738951
IL7R	0.474747474747475	0.0582444150936027
IL9R	0.494949494949495	0.0870565712105144
IL13RA1	0.515151515151515	0.0165884066016822
IL21R	0.535353535353535	0.0975461053778549
IL23R	0.555555555555556	0.0801679272158978
IL10RA	0.575757575757576	0.073912471158101
IL10RB	0.595959595959596	0.0195493307728064
IL12RB1	0.616161616161616	0.0779654399268541
IL12RB2	0.636363636363636	0.0022609919349236
CSF2RA	0.656565656565657	0.096210369233118
CSF2RB	0.676767676767677	0.0321630206749241
IFNAR1	0.696969696969697	0.0986949140065963
IFNAR2	0.717171717171717	0.0729040872801832
IFNGR1	0.737373737373737	0.0264013764277532
IFNGR2	0.757575757575758	0.00234614343975679
BCL2L15	0.777777777777778	0.00896726393610869
ACTB	0.797979797979798	0.0473599374050394
GAPDH	0.818181818181818	0.0832035825095783
TUBB1	0.838383838383838	0.029198844878767
TUBB2	0.858585858585859	0.00549754915127387
TUBB3	0.878787878787879	0.0283556003158409
TUBB4	0.898989898989899	0.0727842891353443
TUBB6	0.919191919191919	0.0148544851045209
IL17RA	0.939393939393939	0.0470015879698881
MAP3K9	0.95959595959596	0.00715133630411629
MOB3C	0.97979797979798	0.0864460112300247
ZBP1	1	0.0729749478276837
