Gene_Symbol	logFC	pv
TP53	1	0.00511318386406323
BRCA1	0.97979797979798	0.0423091588500625
BRCA2	0.95959595959596	0.0134172776628088
EGFR	0.939393939393939	0.0954331460843271
VEGFA	0.919191919191919	0.0133323989555738
MYC	0.898989898989899	0.0479036466715272
CDKN2A	0.878787878787879	0.096474093945724
RB1	0.858585858585859	0.021061901925966
PTEN	0.838383838383838	0.0725098834884509
BRAF	0.818181818181818	0.094154481110121
KRAS	0.797979797979798	0.0466917265213151
NRAS	0.777777777777778	0.053802075751279
HRAS	0.757575757575758	0.00365499800936284
PIK3CA	0.737373737373737	0.0229103280844313
AKT1	0.717171717171717	0.0558829451020696
AKT2	0.696969696969697	0.0476699653514338
MTOR	0.676767676767677	0.0631217496857747
TSC1	0.656565656565657	0.0997347754217316
TSC2	0.636363636363636	0.042534681793212
APC	0.616161616161616	0.0560088137593716
CTNNB1	0.595959595959596	0.0477033090489233
SMAD4	0.575757575757576	0.0915566326194252
FBXW7	0.555555555555556	0.0628748386197994
GNAS	0.535353535353535	0.0951236109989473
STK11	0.515151515151515	0.0765412572022033
VHL	0.494949494949495	0.0399400298032106
MEN1	0.474747474747475	0.0300707853771694
NF1	0.454545454545455	0.0940557550931977
NF2	0.434343434343434	0.0158645447648031
RET	0.414141414141414	0.0314544422628856
CDH1	0.393939393939394	0.0214846319188151
CDK4	0.373737373737374	0.0250343774846321
CDK6	0.353535353535353	0.0969073265596823
CCND1	0.333333333333333	0.0557303730258155
CCNE1	0.313131313131313	0.00450735911783333
CDK2	0.292929292929293	0.0755813388261011
CDK1	0.272727272727273	0.0183601613723699
ERBB2	0.252525252525252	0.00492157302281129
ERBB3	0.232323232323232	0.0906858635632855
ERBB4	0.212121212121212	0.0784139085470905
KIT	0.191919191919192	0.0713113152525668
PDGFRA	0.171717171717172	0.0883695227615192
PDGFRB	0.151515151515151	0.0228509438311317
FLT3	0.131313131313131	0.0147493619372007
JAK2	0.111111111111111	0.0835723610541709
MPL	0.0909090909090909	0.0977530972983985
ABL1	0.0707070707070707	0.0682697621508449
SRC	0.0505050505050505	0.0699980679661103
LCK	0.0303030303030303	0.0411057074610998
LYN	0.0101010101010101	0.0719410439419647
CHIL3	-0.0101010101010102	0.0853153857233803
YES1	-0.0303030303030303	0.0568275059274875
FYN	-0.0505050505050506	0.00434439887616982
FGR	-0.0707070707070707	0.0397447757772042
HCK	-0.0909090909090908	0.024913178083872
BTK	-0.111111111111111	0.0519429455031023
TEC	-0.131313131313131	0.0266922845082977
BMX	-0.151515151515152	0.00195418002391534
ITK	-0.171717171717172	0.0395461039932496
TXK	-0.191919191919192	0.0814776592428054
JAK1	-0.212121212121212	0.0894037420294229
JAK3	-0.232323232323232	0.0921523146802102
MCOLN2	-0.252525252525253	0.0906479626369102
STAT3	-0.272727272727273	0.0614954149960788
STAT5A	-0.292929292929293	0.0621673395368081
STAT5B	-0.313131313131313	0.0961311761065105
IL2RA	-0.333333333333333	0.0538672046556552
IL2RB	-0.353535353535354	0.0697220247615299
IL2RG	-0.373737373737374	0.0606704104987575
IL3RA	-0.393939393939394	0.0311178204250993
IL4R	-0.414141414141414	0.0253388499842938
IL5RA	-0.434343434343434	0.0212448119919848
IL6R	-0.454545454545455	0.0126272811322995
IL7R	-0.474747474747475	0.0838781690956409
IL9R	0.494949494949495	0.0804651368766354
IL13RA1	0.515151515151515	0.0126154078547565
IL21R	0.535353535353535	0.0314511095100148
IL23R	0.555555555555556	0.0780674800280579
IL10RA	0.575757575757576	0.049796429102042
IL10RB	0.595959595959596	0.0176912045491967
IL12RB1	0.616161616161616	0.0839887518699474
IL12RB2	0.636363636363636	0.00947687636075614
CSF2RA	0.656565656565657	0.0697546193582763
CSF2RB	0.676767676767677	0.085845486776811
IFNAR1	0.696969696969697	0.0853830453574194
IFNAR2	0.717171717171717	0.0281821518144156
IFNGR1	0.737373737373737	0.0747963237080821
IFNGR2	0.757575757575758	0.044119637092998
BCL2L15	0.777777777777778	0.0528531690105783
ACTB	0.797979797979798	0.0106944705794149
GAPDH	0.818181818181818	0.00312959556274954
TUBB1	0.838383838383838	0.0137992733938951
TUBB2	0.858585858585859	0.0514795974626384
TUBB3	0.878787878787879	0.00626520725843562
TUBB4	0.898989898989899	0.0415452296548661
TUBB6	0.919191919191919	0.0571486334568469
IL17RA	0.939393939393939	0.0022463758230348
MAP3K9	0.95959595959596	0.0392941847148933
MOB3C	0.97979797979798	0.082884007814523
ZBP1	1	0.0990753785086788
