Gene_Symbol	logFC	pv
TP53	1	0.0353307238672176
BRCA1	0.97979797979798	0.029951162539534
BRCA2	0.95959595959596	0.0367990700568949
EGFR	0.939393939393939	0.0195574740939826
VEGFA	0.919191919191919	0.0389869561958509
MYC	0.898989898989899	0.0946684818574369
CDKN2A	0.878787878787879	0.00352809593122849
RB1	0.858585858585859	0.0158850674949925
PTEN	0.838383838383838	0.00129463889774293
BRAF	0.818181818181818	0.0137987164783269
KRAS	0.797979797979798	0.0789365583583415
NRAS	0.777777777777778	0.0442431093570711
HRAS	0.757575757575758	0.0278719303591718
PIK3CA	0.737373737373737	0.0878314908234472
AKT1	0.717171717171717	8.86453923708785e-05
AKT2	0.696969696969697	0.0513164672054735
MTOR	0.676767676767677	0.0458961752752931
TSC1	0.656565656565657	0.0243055504687462
TSC2	0.636363636363636	0.0192287887148549
APC	0.616161616161616	0.0853595069481962
CTNNB1	0.595959595959596	0.00126068458386079
SMAD4	0.575757575757576	0.051693045840247
FBXW7	0.555555555555556	0.0389048745007369
GNAS	0.535353535353535	0.0390230785369177
STK11	0.515151515151515	0.0539238808664965
VHL	0.494949494949495	0.0804647561202373
MEN1	0.474747474747475	0.0766204253007768
NF1	0.454545454545455	0.0387621634612252
NF2	0.434343434343434	0.0898412024746481
RET	0.414141414141414	0.0859940988614085
CDH1	0.393939393939394	0.0194137832214363
CDK4	0.373737373737374	0.0939824339311691
CDK6	0.353535353535353	0.0602304654235116
CCND1	0.333333333333333	0.0300357889945545
CCNE1	0.313131313131313	0.06897724472725
CDK2	0.292929292929293	0.0570024458932259
CDK1	0.272727272727273	0.0316832992114488
ERBB2	0.252525252525252	0.0902436638695377
ERBB3	0.232323232323232	0.0884382068877653
ERBB4	0.212121212121212	0.0667683107054138
KIT	0.191919191919192	0.037412082414814
PDGFRA	0.171717171717172	0.0244191349389595
PDGFRB	0.151515151515151	0.0221222150913288
FLT3	0.131313131313131	0.0590633696185954
JAK2	-0.111111111111111	0.0471392874286128
MPL	-0.0909090909090909	0.028317117929322
ABL1	-0.0707070707070707	0.0942113844013175
SRC	-0.0505050505050505	0.0667730374229144
LCK	-0.0303030303030303	0.0650325823220488
LYN	-0.0101010101010101	0.0248527880954455
CHIL3	0.0101010101010102	0.0962205320868574
YES1	0.0303030303030303	0.0127234929708543
FYN	0.0505050505050506	0.0487152127047697
FGR	0.0707070707070707	0.0469852616705083
HCK	0.0909090909090908	0.0369695386696446
BTK	0.111111111111111	0.0109036810315679
TEC	0.131313131313131	0.0526003790045099
BMX	0.151515151515152	0.0965009751562988
ITK	0.171717171717172	0.0628784803411772
TXK	0.191919191919192	0.0497570583149205
JAK1	0.212121212121212	0.00328631588983264
JAK3	0.232323232323232	0.00304027689612667
MCOLN2	0.252525252525253	0.0169089780705274
STAT3	0.272727272727273	0.0830090727780977
STAT5A	0.292929292929293	0.0389938519828082
STAT5B	0.313131313131313	0.0002282166863111
IL2RA	0.333333333333333	0.0175905193917284
IL2RB	0.353535353535354	0.0125574157426733
IL2RG	0.373737373737374	0.0973311607457223
IL3RA	0.393939393939394	0.0334698752612695
IL4R	0.414141414141414	0.0268862589819218
IL5RA	0.434343434343434	0.0167360371556931
IL6R	0.454545454545455	0.0321444887432921
IL7R	0.474747474747475	0.0231994725819547
IL9R	0.494949494949495	0.079063524966605
IL13RA1	0.515151515151515	0.0722746717746212
IL21R	0.535353535353535	0.0297846466273743
IL23R	0.555555555555556	0.0110410882177405
IL10RA	0.575757575757576	0.0494469806666398
IL10RB	0.595959595959596	0.0950795943929087
IL12RB1	0.616161616161616	0.0845252524147828
IL12RB2	0.636363636363636	0.0989197749878329
CSF2RA	0.656565656565657	0.0094666474831282
CSF2RB	0.676767676767677	0.0031874117004854
IFNAR1	0.696969696969697	0.0716609071805923
IFNAR2	0.717171717171717	0.0636903046698848
IFNGR1	0.737373737373737	0.0956008150508307
IFNGR2	0.757575757575758	0.0935833132416356
BCL2L15	0.777777777777778	0.0223549414191854
ACTB	0.797979797979798	0.0549244082407185
GAPDH	0.818181818181818	0.0877997809285002
TUBB1	0.838383838383838	0.0457822504415127
TUBB2	0.858585858585859	0.0867728772833093
TUBB3	0.878787878787879	0.000276319036913719
TUBB4	0.898989898989899	0.0662174051853224
TUBB6	0.919191919191919	0.0809623970719578
IL17RA	0.939393939393939	0.0594175889475412
MAP3K9	0.95959595959596	0.0920533516614924
MOB3C	0.97979797979798	0.0823431665365998
ZBP1	1	0.0418938730673283
