Gene_Symbol	logFC	pv
TP53	1	0.0798702005587263
BRCA1	0.97979797979798	0.0198025524041086
BRCA2	0.95959595959596	0.0809545254543504
EGFR	0.939393939393939	0.0777772543629645
VEGFA	0.919191919191919	0.0902188746879379
MYC	0.898989898989899	0.056216387397069
CDKN2A	0.878787878787879	0.0779434652812522
RB1	0.858585858585859	0.0248007235073693
PTEN	0.838383838383838	0.0104008123037705
BRAF	0.818181818181818	0.0983240488746915
KRAS	0.797979797979798	0.00575884004098235
NRAS	0.777777777777778	0.00674227865572377
HRAS	0.757575757575758	0.085714674810237
PIK3CA	0.737373737373737	0.0170250816391359
AKT1	0.717171717171717	0.00989307536324979
AKT2	0.696969696969697	0.0279833915381126
MTOR	0.676767676767677	0.00529895361433042
TSC1	0.656565656565657	0.0459812887002201
TSC2	0.636363636363636	0.0558874102890311
APC	0.616161616161616	0.0078759033877553
CTNNB1	0.595959595959596	0.081824705369613
SMAD4	0.575757575757576	0.0316250387659181
FBXW7	0.555555555555556	0.0540260089344184
GNAS	0.535353535353535	0.00034242461771683
STK11	0.515151515151515	0.0345453236315667
VHL	0.494949494949495	0.0516228421754889
MEN1	0.474747474747475	0.0774071095008306
NF1	0.454545454545455	0.0561421341086138
NF2	0.434343434343434	0.0440258385705196
RET	0.414141414141414	0.0210038901376009
CDH1	0.393939393939394	0.00283144672320184
CDK4	0.373737373737374	0.0716387863119685
CDK6	0.353535353535353	0.0867809288928431
CCND1	0.333333333333333	0.0610474226680466
CCNE1	0.313131313131313	0.0552837093604548
CDK2	0.292929292929293	0.0992222027576496
CDK1	0.272727272727273	0.0672263214541235
ERBB2	0.252525252525252	0.0590810334194884
ERBB3	0.232323232323232	0.0894671967983907
ERBB4	0.212121212121212	0.0947515808282539
KIT	0.191919191919192	0.0682808254591453
PDGFRA	0.171717171717172	0.0257969909091585
PDGFRB	0.151515151515151	0.022154649504068
FLT3	0.131313131313131	0.0598875030783226
JAK2	0.111111111111111	0.0489466808827789
MPL	0.0909090909090909	0.0153305117295332
ABL1	0.0707070707070707	0.0586214781928174
SRC	0.0505050505050505	0.00440098118194854
LCK	0.0303030303030303	0.0433574760632514
LYN	0.0101010101010101	0.0185103184217311
CHIL3	-0.0101010101010102	0.0770258373942308
YES1	-0.0303030303030303	0.0219961260386206
FYN	-0.0505050505050506	0.0100413885647843
FGR	-0.0707070707070707	0.0542979090517349
HCK	-0.0909090909090908	0.0335002118817879
BTK	-0.111111111111111	0.0984245059040667
TEC	-0.131313131313131	0.0492412076302163
BMX	-0.151515151515152	0.0529504134055131
ITK	-0.171717171717172	0.0854409404122233
TXK	-0.191919191919192	0.0723328438903927
JAK1	-0.212121212121212	0.0396122870959861
JAK3	-0.232323232323232	0.0579078683607207
MCOLN2	-0.252525252525253	0.0538574216553126
STAT3	-0.272727272727273	0.0560628210479827
STAT5A	0.292929292929293	0.0408485357717343
STAT5B	0.313131313131313	0.0344168686498833
IL2RA	0.333333333333333	0.0308161633324485
IL2RB	0.353535353535354	0.0182662977504116
IL2RG	0.373737373737374	0.0959405592447897
IL3RA	0.393939393939394	0.000618995152819934
IL4R	0.414141414141414	0.00344337867319773
IL5RA	0.434343434343434	0.0945276505030371
IL6R	0.454545454545455	0.0338374041059399
IL7R	0.474747474747475	0.0319768472945398
IL9R	0.494949494949495	0.000403035592978185
IL13RA1	0.515151515151515	0.0520760498359771
IL21R	0.535353535353535	0.0910648039571417
IL23R	0.555555555555556	0.099768065328945
IL10RA	0.575757575757576	0.0543271547420613
IL10RB	0.595959595959596	0.00506578387284051
IL12RB1	0.616161616161616	0.0179616675042116
IL12RB2	0.636363636363636	0.00779607850840165
CSF2RA	0.656565656565657	0.0187362640263043
CSF2RB	0.676767676767677	0.0868060677378729
IFNAR1	0.696969696969697	0.0230585638080445
IFNAR2	0.717171717171717	0.0838556126245919
IFNGR1	0.737373737373737	0.030257280603335
IFNGR2	0.757575757575758	0.00279957742608659
BCL2L15	0.777777777777778	0.00697542961653888
ACTB	0.797979797979798	0.0608238914070355
GAPDH	0.818181818181818	0.0864432379643571
TUBB1	0.838383838383838	0.0456301143634896
TUBB2	0.858585858585859	0.097111429876168
TUBB3	0.878787878787879	0.0700601270322721
TUBB4	0.898989898989899	0.0315562367713152
TUBB6	0.919191919191919	0.0708157498776878
IL17RA	0.939393939393939	0.0762011262770177
MAP3K9	0.95959595959596	0.0421839717789212
MOB3C	0.97979797979798	0.0429363048818541
ZBP1	1	0.0469684234329257
