Gene_Symbol	logFC	pv
TP53	1	0.0234073200343534
BRCA1	0.97979797979798	0.0206905800565309
BRCA2	0.95959595959596	0.0124231989205068
EGFR	0.939393939393939	0.0223572361392108
VEGFA	0.919191919191919	0.0998806632611181
MYC	0.898989898989899	0.0953255294522592
CDKN2A	0.878787878787879	0.0758683879745302
RB1	0.858585858585859	0.0154570766970529
PTEN	0.838383838383838	0.0538896122009067
BRAF	0.818181818181818	0.0702536266367716
KRAS	0.797979797979798	0.0669870257936847
NRAS	0.777777777777778	0.0733591498376875
HRAS	0.757575757575758	0.0900952983369454
PIK3CA	0.737373737373737	0.0395271925678486
AKT1	0.717171717171717	0.00705898661133908
AKT2	0.696969696969697	0.0563043195206667
MTOR	0.676767676767677	0.0256789293297761
TSC1	0.656565656565657	0.0417367592865432
TSC2	0.636363636363636	0.0171440126761834
APC	0.616161616161616	0.0817932327204311
CTNNB1	0.595959595959596	0.00648979788908015
SMAD4	0.575757575757576	0.0139054333540287
FBXW7	0.555555555555556	0.0460800451619871
GNAS	0.535353535353535	0.0505258161260294
STK11	0.515151515151515	0.0458393437808969
VHL	0.494949494949495	0.053646038107054
MEN1	0.474747474747475	0.097088160905167
NF1	0.454545454545455	0.00202132442937497
NF2	0.434343434343434	0.0717747469441751
RET	0.414141414141414	0.0643632393599972
CDH1	0.393939393939394	0.0492029155149009
CDK4	0.373737373737374	0.0444942737973129
CDK6	-0.353535353535353	0.0559355034454786
CCND1	-0.333333333333333	0.0267646859637338
CCNE1	-0.313131313131313	0.0442269501632236
CDK2	-0.292929292929293	0.00762996875656299
CDK1	-0.272727272727273	0.0864477085836743
ERBB2	-0.252525252525252	0.0821635956793898
ERBB3	-0.232323232323232	0.0310501530783579
ERBB4	-0.212121212121212	0.0789367932450183
KIT	-0.191919191919192	0.0892316241175639
PDGFRA	-0.171717171717172	0.082232844388524
PDGFRB	-0.151515151515151	0.0782460086834814
FLT3	-0.131313131313131	0.0427298932479168
JAK2	-0.111111111111111	0.0298893205786786
MPL	-0.0909090909090909	0.0357926289903872
ABL1	-0.0707070707070707	0.0294430486951978
SRC	-0.0505050505050505	0.0729637354930681
LCK	-0.0303030303030303	0.0831140421988398
LYN	-0.0101010101010101	0.0972278276816311
CHIL3	0.0101010101010102	0.0509620715711801
YES1	0.0303030303030303	0.0785831903756069
FYN	0.0505050505050506	0.0122472223775933
FGR	0.0707070707070707	0.00114743192419269
HCK	0.0909090909090908	0.0198170507247692
BTK	0.111111111111111	0.0433706638696584
TEC	0.131313131313131	0.0899410630882631
BMX	0.151515151515152	0.0633895285330553
ITK	0.171717171717172	0.00491893915576007
TXK	0.191919191919192	0.0860592989118395
JAK1	0.212121212121212	0.0264150634231218
JAK3	0.232323232323232	0.07547642420719
MCOLN2	0.252525252525253	0.0830289298311765
STAT3	0.272727272727273	0.0244507878596842
STAT5A	0.292929292929293	0.0768871218580632
STAT5B	0.313131313131313	0.00573328473420673
IL2RA	0.333333333333333	0.00182567853753106
IL2RB	0.353535353535354	0.00717479038687188
IL2RG	0.373737373737374	0.0295896250251676
IL3RA	0.393939393939394	0.0496602632720965
IL4R	0.414141414141414	0.0988365702668869
IL5RA	0.434343434343434	0.065371741826548
IL6R	0.454545454545455	0.0433365540676835
IL7R	0.474747474747475	0.0105151727999228
IL9R	0.494949494949495	0.0207058427429839
IL13RA1	0.515151515151515	0.0848508717640691
IL21R	0.535353535353535	0.00468986926620723
IL23R	0.555555555555556	0.030706473283422
IL10RA	0.575757575757576	0.0714143026907618
IL10RB	0.595959595959596	0.0471119378611668
IL12RB1	0.616161616161616	0.0129955558172259
IL12RB2	0.636363636363636	0.0793623505711977
CSF2RA	0.656565656565657	0.0800210131528072
CSF2RB	0.676767676767677	0.0890264217148136
IFNAR1	0.696969696969697	0.0133475096656955
IFNAR2	0.717171717171717	0.0517411177725478
IFNGR1	0.737373737373737	0.0929737248095744
IFNGR2	0.757575757575758	0.0790181382659888
BCL2L15	0.777777777777778	0.0771291933919589
ACTB	0.797979797979798	0.0739537271189377
GAPDH	0.818181818181818	0.00805150211667147
TUBB1	0.838383838383838	0.0593932841260816
TUBB2	0.858585858585859	0.0542294795800675
TUBB3	0.878787878787879	0.080315997327736
TUBB4	0.898989898989899	0.0168919873820766
TUBB6	0.919191919191919	0.00623729943183165
IL17RA	0.939393939393939	0.0751936040994526
MAP3K9	0.95959595959596	0.0406338945190541
MOB3C	0.97979797979798	0.0714615839188436
ZBP1	1	0.0702744487234973
