Gene_Symbol	logFC	pv
TP53	1	0.0246579439111404
BRCA1	0.97979797979798	0.010179833446324
BRCA2	0.95959595959596	0.0401221973780917
EGFR	0.939393939393939	0.027491134701976
VEGFA	0.919191919191919	0.0796291289186275
MYC	0.898989898989899	0.0775985458506128
CDKN2A	0.878787878787879	0.0221199217393458
RB1	0.858585858585859	0.00916454497486754
PTEN	0.838383838383838	0.0843101741765967
BRAF	0.818181818181818	0.0884197504600564
KRAS	0.797979797979798	0.0154395385101463
NRAS	0.777777777777778	0.0561597261597235
HRAS	0.757575757575758	0.0224602824251594
PIK3CA	0.737373737373737	0.0990781596826636
AKT1	0.717171717171717	0.0715465051169499
AKT2	0.696969696969697	0.0210402687929182
MTOR	0.676767676767677	0.00128664824799536
TSC1	0.656565656565657	0.0481793632585436
TSC2	0.636363636363636	0.0464173350641129
APC	0.616161616161616	0.024802287052794
CTNNB1	0.595959595959596	0.0580541755494654
SMAD4	0.575757575757576	0.0604199841166647
FBXW7	0.555555555555556	0.0683663619400587
GNAS	0.535353535353535	0.0734257145206804
STK11	0.515151515151515	0.0760287414913993
VHL	0.494949494949495	0.0360643189904664
MEN1	0.474747474747475	0.0766488184568811
NF1	0.454545454545455	0.0418324822875896
NF2	0.434343434343434	0.0911750245363482
RET	0.414141414141414	0.0141374302611368
CDH1	0.393939393939394	0.0678522592175366
CDK4	0.373737373737374	0.0215622187879966
CDK6	0.353535353535353	0.0766653665145984
CCND1	0.333333333333333	0.0271886404827171
CCNE1	0.313131313131313	0.00556865680809828
CDK2	0.292929292929293	0.0629460967040281
CDK1	0.272727272727273	0.0422580459808774
ERBB2	0.252525252525252	0.0279919695441734
ERBB3	0.232323232323232	0.00392258491899007
ERBB4	0.212121212121212	0.0386078073859203
KIT	0.191919191919192	0.0820224838034395
PDGFRA	0.171717171717172	0.0374164026901752
PDGFRB	0.151515151515151	0.0525488007586898
FLT3	0.131313131313131	0.0839387737277725
JAK2	0.111111111111111	0.0565885631831026
MPL	0.0909090909090909	0.0630166419045494
ABL1	0.0707070707070707	0.0952097832860854
SRC	0.0505050505050505	0.0170365245714116
LCK	0.0303030303030303	0.0477532063828139
LYN	0.0101010101010101	0.0713243297082272
CHIL3	-0.0101010101010102	0.0373774050034893
YES1	-0.0303030303030303	0.0297770537355952
FYN	-0.0505050505050506	0.0743778906094565
FGR	-0.0707070707070707	0.0665832994869803
HCK	-0.0909090909090908	0.0410424444712586
BTK	-0.111111111111111	0.0615928809328231
TEC	-0.131313131313131	0.0923566869788662
BMX	-0.151515151515152	0.0645553562933429
ITK	-0.171717171717172	0.064343115577044
TXK	-0.191919191919192	0.0955898263916886
JAK1	-0.212121212121212	0.00913895056240968
JAK3	-0.232323232323232	0.0333730829118437
MCOLN2	-0.252525252525253	0.0362137291678803
STAT3	-0.272727272727273	0.0443611121989896
STAT5A	-0.292929292929293	0.0487797574089857
STAT5B	-0.313131313131313	0.0621433540870214
IL2RA	-0.333333333333333	0.0843540441816554
IL2RB	-0.353535353535354	0.0508137174627372
IL2RG	-0.373737373737374	0.0885028574099398
IL3RA	-0.393939393939394	0.0715822834396775
IL4R	-0.414141414141414	0.0909283401459387
IL5RA	-0.434343434343434	0.0121378476247337
IL6R	-0.454545454545455	0.0168460711761444
IL7R	-0.474747474747475	0.085424378988418
IL9R	-0.494949494949495	0.0623527820967194
IL13RA1	-0.515151515151515	0.0264173368695602
IL21R	-0.535353535353535	0.00898098597637791
IL23R	-0.555555555555556	0.0742934006007644
IL10RA	-0.575757575757576	0.0154647838573023
IL10RB	-0.595959595959596	0.0590506928356
IL12RB1	-0.616161616161616	0.0819332814941422
IL12RB2	-0.636363636363636	0.0793099523709657
CSF2RA	-0.656565656565657	0.0957458374584274
CSF2RB	-0.676767676767677	0.06694572098314
IFNAR1	-0.696969696969697	0.0441653219461944
IFNAR2	-0.717171717171717	0.036663861110118
IFNGR1	0.737373737373737	0.0178591965246252
IFNGR2	0.757575757575758	0.00324413826463044
BCL2L15	0.777777777777778	0.0361195682203235
ACTB	0.797979797979798	0.0989830450883034
GAPDH	0.818181818181818	0.0136479109488914
TUBB1	0.838383838383838	0.0440677084228476
TUBB2	0.858585858585859	0.0244731733822864
TUBB3	0.878787878787879	0.0784325211381812
TUBB4	0.898989898989899	0.0673115403779573
TUBB6	0.919191919191919	0.035458110563993
IL17RA	0.939393939393939	0.0494466084223266
MAP3K9	0.95959595959596	0.0904875894648228
MOB3C	0.97979797979798	0.0364484561837553
ZBP1	1	0.0963753948646776
