Gene_Symbol	logFC	pv
TP53	1	0.0467986973809108
BRCA1	0.97979797979798	0.000424890531306232
BRCA2	0.95959595959596	0.0221297287800962
EGFR	0.939393939393939	0.0993942561412958
VEGFA	0.919191919191919	0.00445966150727095
MYC	0.898989898989899	0.008180429366125
CDKN2A	0.878787878787879	0.0666470179812361
RB1	0.858585858585859	0.0514393098617937
PTEN	0.838383838383838	0.0219187652232197
BRAF	0.818181818181818	0.0827656389181641
KRAS	0.797979797979798	0.0506232579397061
NRAS	0.777777777777778	0.0151961586994311
HRAS	0.757575757575758	0.0136387398086118
PIK3CA	0.737373737373737	0.0231092127067612
AKT1	0.717171717171717	0.0984987535602894
AKT2	0.696969696969697	0.0669585626949974
MTOR	0.676767676767677	0.0747806611495097
TSC1	0.656565656565657	0.0346217900511505
TSC2	0.636363636363636	0.0743056032599963
APC	0.616161616161616	0.0955283972071875
CTNNB1	0.595959595959596	0.0242442019357174
SMAD4	0.575757575757576	0.0534599848319985
FBXW7	0.555555555555556	0.0431194928957634
GNAS	0.535353535353535	0.0164382399057295
STK11	0.515151515151515	0.0875656364794882
VHL	0.494949494949495	0.0612441596776876
MEN1	-0.474747474747475	0.0502972251204863
NF1	-0.454545454545455	0.00478051471651284
NF2	-0.434343434343434	0.0506757620424299
RET	-0.414141414141414	0.0206254772297044
CDH1	-0.393939393939394	0.0892667430861476
CDK4	-0.373737373737374	0.000735051582545765
CDK6	-0.353535353535353	0.0279302551718903
CCND1	-0.333333333333333	0.0365061005955937
CCNE1	-0.313131313131313	0.00223145440987302
CDK2	-0.292929292929293	0.0401142310852386
CDK1	-0.272727272727273	0.0186252287404859
ERBB2	-0.252525252525252	0.0234980465676628
ERBB3	-0.232323232323232	0.0408094290189435
ERBB4	-0.212121212121212	0.0202927497917948
KIT	-0.191919191919192	0.0118266764029475
PDGFRA	-0.171717171717172	0.0577712739209744
PDGFRB	-0.151515151515151	0.080057564144111
FLT3	-0.131313131313131	0.0228238719064088
JAK2	-0.111111111111111	0.0340123672830874
MPL	-0.0909090909090909	0.0327627713551422
ABL1	-0.0707070707070707	0.0745506125870119
SRC	-0.0505050505050505	0.0349947316555067
LCK	-0.0303030303030303	0.0947993661304512
LYN	-0.0101010101010101	0.0718308516610449
CHIL3	0.0101010101010102	0.00952708769704138
YES1	0.0303030303030303	0.0897312250804312
FYN	0.0505050505050506	0.0577729841910998
FGR	0.0707070707070707	0.0769402167258008
HCK	0.0909090909090908	0.0942230215057489
BTK	0.111111111111111	0.0368821857947602
TEC	0.131313131313131	0.0638193948699755
BMX	0.151515151515152	0.0875137882871968
ITK	0.171717171717172	0.074347392432632
TXK	0.191919191919192	0.0683092830378634
JAK1	0.212121212121212	0.0388826571734388
JAK3	0.232323232323232	0.0659094581622426
MCOLN2	0.252525252525253	0.082479287145156
STAT3	0.272727272727273	0.00776231827134026
STAT5A	0.292929292929293	0.0850182601598196
STAT5B	0.313131313131313	0.0203589552536215
IL2RA	0.333333333333333	0.0705685487778919
IL2RB	0.353535353535354	0.0966707348706457
IL2RG	0.373737373737374	0.04911281444321
IL3RA	0.393939393939394	0.0789896112325366
IL4R	0.414141414141414	0.0695933220408644
IL5RA	0.434343434343434	0.0252351004105002
IL6R	0.454545454545455	0.0866089534412343
IL7R	0.474747474747475	0.0726480886568027
IL9R	0.494949494949495	0.0349765660255212
IL13RA1	0.515151515151515	0.0801234788795945
IL21R	0.535353535353535	0.0447541487811623
IL23R	0.555555555555556	0.00413077065901035
IL10RA	0.575757575757576	0.0701087989981769
IL10RB	0.595959595959596	0.0752958871376386
IL12RB1	0.616161616161616	0.0208327723304937
IL12RB2	0.636363636363636	0.0381336564811903
CSF2RA	0.656565656565657	0.0770980974053611
CSF2RB	0.676767676767677	0.0596868322959672
IFNAR1	0.696969696969697	0.0529056329480188
IFNAR2	0.717171717171717	0.0523629182896329
IFNGR1	0.737373737373737	0.0868152249531899
IFNGR2	0.757575757575758	0.0274251607117058
BCL2L15	0.777777777777778	0.0539461605093752
ACTB	0.797979797979798	0.0349559081263692
GAPDH	0.818181818181818	0.0378787482137039
TUBB1	0.838383838383838	0.00477852118491242
TUBB2	0.858585858585859	0.0429156842972464
TUBB3	0.878787878787879	0.0873740157922967
TUBB4	0.898989898989899	0.0452016340050587
TUBB6	0.919191919191919	0.0289555609881511
IL17RA	0.939393939393939	0.0790626387106105
MAP3K9	0.95959595959596	0.0125285251610336
MOB3C	0.97979797979798	0.0571791520395276
ZBP1	1	0.0322239397886172
