Gene_Symbol	logFC	pv
TP53	1	0.0757806037103297
BRCA1	0.97979797979798	0.0282167302575502
BRCA2	0.95959595959596	0.0960345069531225
EGFR	0.939393939393939	0.0394533906242764
VEGFA	0.919191919191919	0.0909968665554292
MYC	0.898989898989899	0.0432175007161476
CDKN2A	0.878787878787879	0.0905400023373556
RB1	0.858585858585859	0.0813762186173058
PTEN	0.838383838383838	0.0641522277707583
BRAF	0.818181818181818	0.00117039163603607
KRAS	0.797979797979798	0.0479099956159271
NRAS	0.777777777777778	0.0194920280842631
HRAS	0.757575757575758	0.0921588614770517
PIK3CA	0.737373737373737	0.043971345494856
AKT1	0.717171717171717	0.054004747794492
AKT2	0.696969696969697	0.0999346349737813
MTOR	0.676767676767677	0.0443632937899327
TSC1	0.656565656565657	0.0547961092963774
TSC2	0.636363636363636	0.0335875667262595
APC	0.616161616161616	0.00845978846399405
CTNNB1	0.595959595959596	0.0777548487749815
SMAD4	0.575757575757576	0.0420239515067607
FBXW7	0.555555555555556	0.0556379648678739
GNAS	0.535353535353535	0.080861743596666
STK11	0.515151515151515	0.0510232553720602
VHL	0.494949494949495	0.0390521695129152
MEN1	0.474747474747475	0.018553800106147
NF1	0.454545454545455	0.0717215753039362
NF2	0.434343434343434	0.0646311381358803
RET	0.414141414141414	0.0425764083930574
CDH1	0.393939393939394	0.0618937868703011
CDK4	0.373737373737374	0.0939176394444338
CDK6	0.353535353535353	0.00284831886343007
CCND1	0.333333333333333	0.0663677596655432
CCNE1	0.313131313131313	0.0532210207258284
CDK2	0.292929292929293	0.0664296759430663
CDK1	0.272727272727273	0.0418620467306372
ERBB2	0.252525252525252	0.0819810663236552
ERBB3	0.232323232323232	0.0641709800806449
ERBB4	0.212121212121212	0.0931826639969422
KIT	0.191919191919192	0.0129937326905253
PDGFRA	0.171717171717172	0.0147774841212467
PDGFRB	0.151515151515151	0.0522283847719077
FLT3	0.131313131313131	0.0637585858186831
JAK2	0.111111111111111	0.00189427084313003
MPL	0.0909090909090909	0.00229829499700145
ABL1	0.0707070707070707	0.02231333439269
SRC	0.0505050505050505	0.0795701397877885
LCK	0.0303030303030303	0.011344866523574
LYN	0.0101010101010101	0.0431088929635408
CHIL3	-0.0101010101010102	0.0439178505116498
YES1	-0.0303030303030303	0.0924190724207613
FYN	-0.0505050505050506	0.0877592392189573
FGR	-0.0707070707070707	0.0350269219917124
HCK	-0.0909090909090908	0.0292813376858998
BTK	-0.111111111111111	0.0111945775013631
TEC	-0.131313131313131	0.0882794093671027
BMX	-0.151515151515152	0.0410043956401225
ITK	-0.171717171717172	0.0403420896174818
TXK	-0.191919191919192	0.0158080462836573
JAK1	-0.212121212121212	0.0579067928607035
JAK3	-0.232323232323232	0.0242604256653237
MCOLN2	-0.252525252525253	0.0366588302071687
STAT3	-0.272727272727273	0.0833757511424132
STAT5A	-0.292929292929293	0.0636512969290539
STAT5B	-0.313131313131313	0.0585315878490476
IL2RA	-0.333333333333333	0.0231809258657616
IL2RB	-0.353535353535354	0.0122797126479831
IL2RG	-0.373737373737374	0.0472643172462998
IL3RA	-0.393939393939394	0.0680561140454728
IL4R	-0.414141414141414	0.0209903665026228
IL5RA	-0.434343434343434	0.0462504430359282
IL6R	-0.454545454545455	0.069610259870031
IL7R	-0.474747474747475	0.0602336762337458
IL9R	-0.494949494949495	0.00158741937387639
IL13RA1	-0.515151515151515	0.0882773836754573
IL21R	-0.535353535353535	0.0208012341970434
IL23R	-0.555555555555556	0.0334646774088242
IL10RA	-0.575757575757576	0.0769020436885324
IL10RB	-0.595959595959596	0.0272800666651598
IL12RB1	-0.616161616161616	0.0113591657842324
IL12RB2	-0.636363636363636	0.0266943417071857
CSF2RA	-0.656565656565657	0.074254245789734
CSF2RB	-0.676767676767677	0.0174442373495474
IFNAR1	0.696969696969697	0.0741795418718372
IFNAR2	0.717171717171717	0.00545265849305281
IFNGR1	0.737373737373737	0.0945405861003973
IFNGR2	0.757575757575758	0.07838378160559
BCL2L15	0.777777777777778	0.0360646090136374
ACTB	0.797979797979798	0.0830390384755035
GAPDH	0.818181818181818	0.0198855510977094
TUBB1	0.838383838383838	0.0653352154447155
TUBB2	0.858585858585859	0.0349968726142127
TUBB3	0.878787878787879	0.0628605405371957
TUBB4	0.898989898989899	0.01607250760927
TUBB6	0.919191919191919	0.0729931210626582
IL17RA	0.939393939393939	0.0968744836470069
MAP3K9	0.95959595959596	0.068267382081406
MOB3C	0.97979797979798	0.0477789939551084
ZBP1	1	0.028981159197081
