Gene_Symbol	logFC	pv
TP53	1	0.0549977757418521
BRCA1	0.97979797979798	0.0795139752357258
BRCA2	0.95959595959596	0.0275436982609872
EGFR	0.939393939393939	0.0696314951465716
VEGFA	0.919191919191919	0.017854958230706
MYC	0.898989898989899	0.0292994811589324
CDKN2A	0.878787878787879	0.0404321327211203
RB1	0.858585858585859	0.0224411202281068
PTEN	0.838383838383838	0.0415587304931012
BRAF	0.818181818181818	0.0960457198497821
KRAS	0.797979797979798	0.0513546719911798
NRAS	0.777777777777778	0.0466486360046353
HRAS	0.757575757575758	0.0159867497215206
PIK3CA	0.737373737373737	0.0732686888807422
AKT1	0.717171717171717	0.0524798617231863
AKT2	0.696969696969697	0.0275876158261561
MTOR	0.676767676767677	0.055633460533922
TSC1	0.656565656565657	0.0330552270829045
TSC2	0.636363636363636	0.0500540919293055
APC	0.616161616161616	0.0501233333708932
CTNNB1	0.595959595959596	0.0468308515529291
SMAD4	0.575757575757576	0.0583968878514554
FBXW7	0.555555555555556	0.0262725680245108
GNAS	0.535353535353535	0.0908860592221835
STK11	0.515151515151515	0.0821284716023502
VHL	0.494949494949495	0.00332375405051408
MEN1	0.474747474747475	0.0274521620500817
NF1	0.454545454545455	0.00672371976387964
NF2	0.434343434343434	0.011059127830902
RET	0.414141414141414	0.0620138317625191
CDH1	0.393939393939394	0.0169215998961146
CDK4	0.373737373737374	0.00244717679423232
CDK6	0.353535353535353	0.0344800212028947
CCND1	0.333333333333333	0.0871116587845663
CCNE1	0.313131313131313	0.00332723147891691
CDK2	0.292929292929293	0.0505078077670042
CDK1	0.272727272727273	0.00331745675364665
ERBB2	0.252525252525252	0.0920030846969553
ERBB3	0.232323232323232	0.00134054891997657
ERBB4	0.212121212121212	0.013247325967982
KIT	0.191919191919192	0.0398449780435261
PDGFRA	0.171717171717172	0.0424844787676776
PDGFRB	0.151515151515151	0.0908161940671445
FLT3	0.131313131313131	0.010672783475092
JAK2	0.111111111111111	0.0513905986087767
MPL	0.0909090909090909	0.0574190561606798
ABL1	0.0707070707070707	0.0963684624457368
SRC	0.0505050505050505	0.0982768536809893
LCK	-0.0303030303030303	0.0312120191496678
LYN	-0.0101010101010101	0.0144382381354646
CHIL3	0.0101010101010102	0.0165047971774609
YES1	0.0303030303030303	0.0992487007282783
FYN	0.0505050505050506	0.0506251089670148
FGR	0.0707070707070707	0.0909321344109401
HCK	0.0909090909090908	0.0395835048083864
BTK	0.111111111111111	0.041570416669439
TEC	0.131313131313131	0.00955877500675122
BMX	0.151515151515152	0.0594530118674086
ITK	0.171717171717172	0.0129694465936321
TXK	0.191919191919192	0.0150970497660687
JAK1	0.212121212121212	0.0815894230489906
JAK3	0.232323232323232	0.0237641495271845
MCOLN2	0.252525252525253	0.0971777948460055
STAT3	0.272727272727273	0.00796606533521711
STAT5A	0.292929292929293	0.0240438143328976
STAT5B	0.313131313131313	0.00220143153655812
IL2RA	0.333333333333333	0.0741666257185297
IL2RB	0.353535353535354	0.0408285801843782
IL2RG	0.373737373737374	0.0166260184916982
IL3RA	0.393939393939394	0.090436553919676
IL4R	0.414141414141414	0.0692211785066132
IL5RA	0.434343434343434	0.0657562992011187
IL6R	0.454545454545455	0.0937106413332902
IL7R	0.474747474747475	0.0193614734383814
IL9R	0.494949494949495	0.0403355784745596
IL13RA1	0.515151515151515	0.0726336643283609
IL21R	0.535353535353535	0.0792513449911727
IL23R	0.555555555555556	0.0454388642211626
IL10RA	0.575757575757576	0.0342237265831908
IL10RB	0.595959595959596	0.0768357082120026
IL12RB1	0.616161616161616	0.0602941595377974
IL12RB2	0.636363636363636	0.0018305261690827
CSF2RA	0.656565656565657	0.0709744365705458
CSF2RB	0.676767676767677	0.0895223935038438
IFNAR1	0.696969696969697	0.0192849905479509
IFNAR2	0.717171717171717	0.00683506475691615
IFNGR1	0.737373737373737	0.0121137788659421
IFNGR2	0.757575757575758	0.076516220389707
BCL2L15	0.777777777777778	0.018458337573411
ACTB	0.797979797979798	0.0811103909736929
GAPDH	0.818181818181818	0.071969503049132
TUBB1	0.838383838383838	0.0381005056401754
TUBB2	0.858585858585859	0.00614033529187772
TUBB3	0.878787878787879	0.00286082903845397
TUBB4	0.898989898989899	0.0275803872508515
TUBB6	0.919191919191919	0.0238723825995358
IL17RA	0.939393939393939	0.0171570934730614
MAP3K9	0.95959595959596	0.0182305244342487
MOB3C	0.97979797979798	0.066101935278763
ZBP1	1	0.0817611492873049
