Gene_Symbol	logFC	pv
TP53	1	0.0576793196286989
BRCA1	0.97979797979798	0.0355743095956854
BRCA2	0.95959595959596	0.068817204144376
EGFR	0.939393939393939	0.0370155587710606
VEGFA	0.919191919191919	0.0463595563052611
MYC	0.898989898989899	0.0719089360376628
CDKN2A	0.878787878787879	0.0633672187232119
RB1	0.858585858585859	0.0933101875593103
PTEN	0.838383838383838	0.0852570647130992
BRAF	0.818181818181818	0.0862485038213777
KRAS	0.797979797979798	0.0410448602110971
NRAS	0.777777777777778	0.00951084826343518
HRAS	0.757575757575758	0.0316843365647959
PIK3CA	0.737373737373737	0.055217362870998
AKT1	0.717171717171717	0.0423375336069622
AKT2	0.696969696969697	0.0823102291725483
MTOR	0.676767676767677	0.0720566205232391
TSC1	0.656565656565657	0.077203918662886
TSC2	0.636363636363636	0.000552084443377154
APC	0.616161616161616	0.0938253737662429
CTNNB1	0.595959595959596	0.0924258241203024
SMAD4	0.575757575757576	0.0429655616466945
FBXW7	0.555555555555556	0.061343099567355
GNAS	0.535353535353535	0.061820525438204
STK11	0.515151515151515	0.0227692820967466
VHL	0.494949494949495	0.0285332931715345
MEN1	0.474747474747475	0.0558352204796147
NF1	0.454545454545455	0.0779961582306591
NF2	0.434343434343434	0.08119699303865
RET	0.414141414141414	0.018877070294225
CDH1	0.393939393939394	0.00333846692059829
CDK4	0.373737373737374	0.0329688283224009
CDK6	0.353535353535353	0.00540616361242918
CCND1	0.333333333333333	0.0469834588632438
CCNE1	0.313131313131313	0.0250133107011049
CDK2	0.292929292929293	0.0744275802562875
CDK1	0.272727272727273	0.0370951547053966
ERBB2	0.252525252525252	0.0828266673042194
ERBB3	0.232323232323232	0.0412168277881019
ERBB4	0.212121212121212	0.0405249227759064
KIT	0.191919191919192	0.0383259776118084
PDGFRA	0.171717171717172	0.00684258883065922
PDGFRB	0.151515151515151	0.00860972162209173
FLT3	0.131313131313131	0.0531602579155084
JAK2	0.111111111111111	0.0424836223154887
MPL	0.0909090909090909	0.0311657636170835
ABL1	0.0707070707070707	0.00469588381135928
SRC	0.0505050505050505	0.00882000990235312
LCK	0.0303030303030303	0.0348224951593753
LYN	0.0101010101010101	0.0938463410508376
CHIL3	-0.0101010101010102	0.0588834709704951
YES1	-0.0303030303030303	0.0204929637362746
FYN	-0.0505050505050506	0.0847283810097128
FGR	-0.0707070707070707	0.00287583177358073
HCK	-0.0909090909090908	0.0522937597957846
BTK	-0.111111111111111	0.00938539325756196
TEC	-0.131313131313131	0.012684406668129
BMX	-0.151515151515152	0.0810268460838017
ITK	-0.171717171717172	0.000608327748373583
TXK	-0.191919191919192	0.0252848413511664
JAK1	-0.212121212121212	0.0262497490084616
JAK3	-0.232323232323232	0.0937257756476882
MCOLN2	-0.252525252525253	0.00275592519756707
STAT3	-0.272727272727273	0.0590928169127828
STAT5A	-0.292929292929293	0.0406910843669611
STAT5B	-0.313131313131313	0.091463645607277
IL2RA	-0.333333333333333	0.0860297878111862
IL2RB	-0.353535353535354	0.0589566005705201
IL2RG	-0.373737373737374	0.0586122963443774
IL3RA	-0.393939393939394	0.0782068003320418
IL4R	-0.414141414141414	0.0284386166176059
IL5RA	-0.434343434343434	0.0453327101646629
IL6R	-0.454545454545455	0.0991835286364481
IL7R	-0.474747474747475	0.0170558444829226
IL9R	-0.494949494949495	0.0601870587549154
IL13RA1	-0.515151515151515	0.0520257738874399
IL21R	-0.535353535353535	0.0793645690454344
IL23R	-0.555555555555556	0.0947409979962814
IL10RA	-0.575757575757576	0.0769237857165873
IL10RB	-0.595959595959596	0.0756455000247563
IL12RB1	-0.616161616161616	0.0776505616896149
IL12RB2	-0.636363636363636	0.0047198952993682
CSF2RA	0.656565656565657	0.0718692191501145
CSF2RB	0.676767676767677	0.0599525236725079
IFNAR1	0.696969696969697	0.0839534478700234
IFNAR2	0.717171717171717	0.043507521788608
IFNGR1	0.737373737373737	0.0665351282152667
IFNGR2	0.757575757575758	0.0532250588713872
BCL2L15	0.777777777777778	0.018696113324231
ACTB	0.797979797979798	0.0918275905873713
GAPDH	0.818181818181818	0.0901817484119402
TUBB1	0.838383838383838	0.0741388955660035
TUBB2	0.858585858585859	0.00927625194560058
TUBB3	0.878787878787879	0.0182028761008681
TUBB4	0.898989898989899	0.0964442808940188
TUBB6	0.919191919191919	0.0868422608966789
IL17RA	0.939393939393939	0.0448042247232028
MAP3K9	0.95959595959596	0.071233994152405
MOB3C	0.97979797979798	0.0770316548452353
ZBP1	1	0.0901158198254457
