Gene_Symbol	logFC	pv
TP53	1	0.00661980501147674
BRCA1	0.97979797979798	0.013661147106734
BRCA2	0.95959595959596	0.092300510742977
EGFR	0.939393939393939	0.0741908890866263
VEGFA	0.919191919191919	0.0360860273247329
MYC	0.898989898989899	0.0393776104564623
CDKN2A	0.878787878787879	0.0407505037947313
RB1	0.858585858585859	0.053494371140777
PTEN	0.838383838383838	0.0150302271871343
BRAF	0.818181818181818	0.0742729353027613
KRAS	0.797979797979798	0.0926837743729561
NRAS	0.777777777777778	0.0789937613162131
HRAS	0.757575757575758	0.0307446655099529
PIK3CA	0.737373737373737	0.0937660641258773
AKT1	-0.717171717171717	0.00925760292189146
AKT2	-0.696969696969697	0.0772316520373828
MTOR	-0.676767676767677	0.0737835511447972
TSC1	-0.656565656565657	0.0711178527580785
TSC2	-0.636363636363636	0.0783020738514079
APC	-0.616161616161616	0.0650879024609743
CTNNB1	-0.595959595959596	0.012535673066002
SMAD4	-0.575757575757576	0.094164275795238
FBXW7	-0.555555555555556	0.0908145291050172
GNAS	-0.535353535353535	0.0506079978451048
STK11	-0.515151515151515	0.0960603466213346
VHL	-0.494949494949495	0.0906675829843124
MEN1	-0.474747474747475	0.0360610137937908
NF1	-0.454545454545455	0.0600457596784914
NF2	-0.434343434343434	0.0164322154235908
RET	-0.414141414141414	0.0492872309656818
CDH1	-0.393939393939394	0.0346530047973683
CDK4	-0.373737373737374	0.000982376517421102
CDK6	-0.353535353535353	0.0970901605386562
CCND1	-0.333333333333333	0.0683205012971712
CCNE1	-0.313131313131313	0.0694450844490614
CDK2	-0.292929292929293	0.0910343755027476
CDK1	-0.272727272727273	0.0458798587867467
ERBB2	-0.252525252525252	0.0333450307500485
ERBB3	-0.232323232323232	0.0718825008410018
ERBB4	-0.212121212121212	0.0195327986941827
KIT	-0.191919191919192	0.00391918346279603
PDGFRA	-0.171717171717172	0.0474971796963956
PDGFRB	-0.151515151515151	0.0730987751573547
FLT3	-0.131313131313131	0.0430858929148151
JAK2	-0.111111111111111	0.0252139348493433
MPL	-0.0909090909090909	0.095688905251977
ABL1	-0.0707070707070707	0.0515172060188117
SRC	-0.0505050505050505	0.0366319729950781
LCK	-0.0303030303030303	0.0610341057907792
LYN	-0.0101010101010101	0.0745117439490798
CHIL3	0.0101010101010102	0.0641533123498998
YES1	0.0303030303030303	0.0600141823923003
FYN	0.0505050505050506	0.0791663105714452
FGR	0.0707070707070707	0.022372300339778
HCK	0.0909090909090908	0.0697674810120869
BTK	0.111111111111111	0.0508935583895145
TEC	0.131313131313131	0.0858369146418344
BMX	0.151515151515152	0.0255844393216734
ITK	0.171717171717172	0.0663103746302351
TXK	0.191919191919192	0.00165251769536283
JAK1	0.212121212121212	0.00971607961702894
JAK3	0.232323232323232	0.0933068473853936
MCOLN2	0.252525252525253	0.0208825399276488
STAT3	0.272727272727273	0.0185815185257262
STAT5A	0.292929292929293	0.0581411636795142
STAT5B	0.313131313131313	0.00152091765597788
IL2RA	0.333333333333333	0.0611511687257842
IL2RB	0.353535353535354	0.0329036333971182
IL2RG	0.373737373737374	0.0285269733046437
IL3RA	0.393939393939394	0.0194156817887588
IL4R	0.414141414141414	0.0866006338086319
IL5RA	0.434343434343434	0.0359539891519255
IL6R	0.454545454545455	0.098661029341287
IL7R	0.474747474747475	0.09286891473445
IL9R	0.494949494949495	0.00522128134885627
IL13RA1	0.515151515151515	0.0350349034162385
IL21R	0.535353535353535	0.0818275701725742
IL23R	0.555555555555556	0.0630342323578745
IL10RA	0.575757575757576	0.0856575417929687
IL10RB	0.595959595959596	0.076116976012306
IL12RB1	0.616161616161616	0.00289024820216106
IL12RB2	0.636363636363636	0.0137731431301233
CSF2RA	0.656565656565657	0.0611487532561323
CSF2RB	0.676767676767677	0.0977177860595624
IFNAR1	0.696969696969697	0.0738286645100676
IFNAR2	0.717171717171717	0.0417812598649064
IFNGR1	0.737373737373737	0.0248237068336433
IFNGR2	0.757575757575758	0.0740921068507127
BCL2L15	0.777777777777778	0.0488188114489052
ACTB	0.797979797979798	0.0262843819864628
GAPDH	0.818181818181818	0.00638485304570047
TUBB1	0.838383838383838	0.071502087332528
TUBB2	0.858585858585859	0.0546354354561874
TUBB3	0.878787878787879	0.0912205793486223
TUBB4	0.898989898989899	0.0285848841447741
TUBB6	0.919191919191919	0.0890565674047899
IL17RA	0.939393939393939	0.089611073691427
MAP3K9	0.95959595959596	0.028538901422462
MOB3C	0.97979797979798	0.0641140594807023
ZBP1	1	0.0347320005252392
