Gene_Symbol	logFC	pv
TP53	1	0.018095196063415
BRCA1	0.97979797979798	0.098286647134627
BRCA2	0.95959595959596	0.0237032492520139
EGFR	0.939393939393939	0.0102337937885515
VEGFA	0.919191919191919	0.0847184280810271
MYC	0.898989898989899	0.0623740693775886
CDKN2A	0.878787878787879	0.0681891897852051
RB1	0.858585858585859	0.0120237897709224
PTEN	0.838383838383838	0.092015184817048
BRAF	0.818181818181818	0.0668631373048967
KRAS	0.797979797979798	0.0321492494303836
NRAS	0.777777777777778	0.0907899485838947
HRAS	0.757575757575758	0.0722736077113357
PIK3CA	0.737373737373737	0.0762795846828283
AKT1	0.717171717171717	0.00617979778219073
AKT2	0.696969696969697	0.00442901101770659
MTOR	0.676767676767677	0.0588059406524668
TSC1	0.656565656565657	0.000753627017816427
TSC2	0.636363636363636	0.0434964607391461
APC	0.616161616161616	0.0671306764725891
CTNNB1	0.595959595959596	0.0395466765839732
SMAD4	0.575757575757576	0.00155789029042523
FBXW7	0.555555555555556	0.0862995136244432
GNAS	0.535353535353535	0.0241686165013284
STK11	0.515151515151515	0.0878174119243187
VHL	0.494949494949495	0.0113069393850068
MEN1	0.474747474747475	0.0882905979232501
NF1	0.454545454545455	0.00922967734575977
NF2	-0.434343434343434	0.0582441389718188
RET	-0.414141414141414	0.0028054753449851
CDH1	-0.393939393939394	0.0653116678941427
CDK4	-0.373737373737374	0.00982050276754549
CDK6	-0.353535353535353	0.000292152876840035
CCND1	-0.333333333333333	0.0185966168971859
CCNE1	-0.313131313131313	0.0438017589812485
CDK2	-0.292929292929293	0.00777373388863154
CDK1	-0.272727272727273	0.0781710575028743
ERBB2	-0.252525252525252	0.0252579127677365
ERBB3	-0.232323232323232	0.0824422950757434
ERBB4	-0.212121212121212	0.0318317685624386
KIT	-0.191919191919192	0.0100708048154633
PDGFRA	-0.171717171717172	0.0887685034067815
PDGFRB	-0.151515151515151	0.0578817475005419
FLT3	-0.131313131313131	0.0742186952431347
JAK2	-0.111111111111111	0.000745076583459436
MPL	-0.0909090909090909	0.0627363200996172
ABL1	-0.0707070707070707	0.0180025563703435
SRC	-0.0505050505050505	0.0385868616572488
LCK	-0.0303030303030303	0.0460988964007402
LYN	-0.0101010101010101	0.0244020323178191
CHIL3	0.0101010101010102	0.0733368559606387
YES1	0.0303030303030303	0.022372503059426
FYN	0.0505050505050506	0.026213925588252
FGR	0.0707070707070707	0.0951617868055422
HCK	0.0909090909090908	0.0717847411538525
BTK	0.111111111111111	0.00110634472228597
TEC	0.131313131313131	0.0715207296661408
BMX	0.151515151515152	0.00547128055339812
ITK	0.171717171717172	0.0568841031684965
TXK	0.191919191919192	0.0983540148191388
JAK1	0.212121212121212	0.0157781840437369
JAK3	0.232323232323232	0.0475695307351657
MCOLN2	0.252525252525253	0.063981480868021
STAT3	0.272727272727273	0.0545238632577231
STAT5A	0.292929292929293	0.0271343996112922
STAT5B	0.313131313131313	0.0442145041210679
IL2RA	0.333333333333333	0.0505284502400055
IL2RB	0.353535353535354	0.0766552855631737
IL2RG	0.373737373737374	0.00562187228162578
IL3RA	0.393939393939394	0.0148397026854497
IL4R	0.414141414141414	0.0704598403833938
IL5RA	0.434343434343434	0.0744303048390869
IL6R	0.454545454545455	0.0305952764722196
IL7R	0.474747474747475	0.0610685273464171
IL9R	0.494949494949495	0.0925930507916771
IL13RA1	0.515151515151515	0.094038875406843
IL21R	0.535353535353535	0.0462792122888093
IL23R	0.555555555555556	0.0167719142603517
IL10RA	0.575757575757576	0.0789289831232491
IL10RB	0.595959595959596	0.0192405451852586
IL12RB1	0.616161616161616	0.0569935610201515
IL12RB2	0.636363636363636	0.0107970140951878
CSF2RA	0.656565656565657	0.000654122256599621
CSF2RB	0.676767676767677	0.0501306564751808
IFNAR1	0.696969696969697	0.0178166847304059
IFNAR2	0.717171717171717	0.0966657204729444
IFNGR1	0.737373737373737	0.0928721374875874
IFNGR2	0.757575757575758	0.0159295828067975
BCL2L15	0.777777777777778	0.0112948044904517
ACTB	0.797979797979798	0.0880393055542285
GAPDH	0.818181818181818	0.069276556488725
TUBB1	0.838383838383838	0.0638224991412322
TUBB2	0.858585858585859	0.0889852893724683
TUBB3	0.878787878787879	0.0532294447852792
TUBB4	0.898989898989899	0.0160706233662307
TUBB6	0.919191919191919	0.0658012702423982
IL17RA	0.939393939393939	0.078620565993241
MAP3K9	0.95959595959596	0.0197291653915968
MOB3C	0.97979797979798	0.0117159190695471
ZBP1	1	0.0379781237001332
