Gene_Symbol	logFC	pv
TP53	1	0.0979123981177668
BRCA1	0.97979797979798	0.0225425517223087
BRCA2	0.95959595959596	0.0220167687124725
EGFR	0.939393939393939	0.0478061894053148
VEGFA	0.919191919191919	0.0929166835403525
MYC	0.898989898989899	0.0562824590775989
CDKN2A	0.878787878787879	0.0541407326577552
RB1	0.858585858585859	0.0612816241842616
PTEN	0.838383838383838	0.0838590888104665
BRAF	0.818181818181818	0.0230834049260906
KRAS	0.797979797979798	0.0885795369674579
NRAS	0.777777777777778	0.0468000915721937
HRAS	0.757575757575758	0.0996665235575538
PIK3CA	0.737373737373737	0.0451357784857237
AKT1	0.717171717171717	0.0365182608597745
AKT2	0.696969696969697	0.0951569079158141
MTOR	0.676767676767677	0.0360682378135596
TSC1	0.656565656565657	0.0244123251158058
TSC2	0.636363636363636	0.0856091366860252
APC	0.616161616161616	0.0554443774011013
CTNNB1	0.595959595959596	0.0066545306099048
SMAD4	0.575757575757576	0.0414848466898576
FBXW7	0.555555555555556	0.0962346483679948
GNAS	0.535353535353535	0.0852692231850604
STK11	0.515151515151515	0.0885262729861001
VHL	0.494949494949495	0.0746266052102826
MEN1	0.474747474747475	0.0291660368563182
NF1	0.454545454545455	0.0717441579913746
NF2	0.434343434343434	0.0585791420851113
RET	0.414141414141414	0.0163713977205873
CDH1	0.393939393939394	0.0116018517776961
CDK4	0.373737373737374	0.0338834626773441
CDK6	0.353535353535353	0.0844859484842164
CCND1	0.333333333333333	0.0661288746968538
CCNE1	0.313131313131313	0.0204999756701735
CDK2	0.292929292929293	0.0242624370070352
CDK1	0.272727272727273	0.0246584107118569
ERBB2	0.252525252525252	0.0453942879917662
ERBB3	0.232323232323232	0.0930113988902814
ERBB4	0.212121212121212	0.00420660798373049
KIT	0.191919191919192	0.0262494702808642
PDGFRA	0.171717171717172	0.0041371343117234
PDGFRB	0.151515151515151	0.0618294706635393
FLT3	0.131313131313131	0.020112533853554
JAK2	0.111111111111111	0.0447745287764551
MPL	0.0909090909090909	0.0272672623804169
ABL1	0.0707070707070707	0.00184142609063365
SRC	0.0505050505050505	0.0455843325415664
LCK	0.0303030303030303	0.0561731068235179
LYN	0.0101010101010101	0.0743815926307334
CHIL3	-0.0101010101010102	0.0773792214655369
YES1	-0.0303030303030303	0.025777598071658
FYN	0.0505050505050506	0.087902154371972
FGR	0.0707070707070707	0.0865748137209408
HCK	0.0909090909090908	0.00569613225889718
BTK	0.111111111111111	0.00661655370223642
TEC	0.131313131313131	0.0635618639313652
BMX	0.151515151515152	0.0148009266408437
ITK	0.171717171717172	0.0314387108202279
TXK	0.191919191919192	0.00639503233099035
JAK1	0.212121212121212	0.0720301344063817
JAK3	0.232323232323232	0.0855094609089463
MCOLN2	0.252525252525253	0.0135475955057455
STAT3	0.272727272727273	0.0837535794339296
STAT5A	0.292929292929293	0.0313610842835647
STAT5B	0.313131313131313	0.0430232446126368
IL2RA	0.333333333333333	0.00522484079514776
IL2RB	0.353535353535354	0.031272547656436
IL2RG	0.373737373737374	0.0968370003463182
IL3RA	0.393939393939394	0.0429089270600088
IL4R	0.414141414141414	0.0996819302701976
IL5RA	0.434343434343434	0.0241259014172279
IL6R	0.454545454545455	0.0464151131001319
IL7R	0.474747474747475	0.0165146858441616
IL9R	0.494949494949495	0.0799759723406705
IL13RA1	0.515151515151515	0.0386564807699266
IL21R	0.535353535353535	0.0830563939229851
IL23R	0.555555555555556	0.0605718554186751
IL10RA	0.575757575757576	0.0563087935690458
IL10RB	0.595959595959596	0.0256770925413299
IL12RB1	0.616161616161616	0.0975514528670136
IL12RB2	0.636363636363636	0.00550124809642654
CSF2RA	0.656565656565657	0.0749742676142656
CSF2RB	0.676767676767677	0.0411519096805357
IFNAR1	0.696969696969697	0.0957693612767859
IFNAR2	0.717171717171717	0.0866158569630244
IFNGR1	0.737373737373737	0.0112752804369574
IFNGR2	0.757575757575758	0.0551106730587215
BCL2L15	0.777777777777778	0.0768621112069145
ACTB	0.797979797979798	0.0401170897908557
GAPDH	0.818181818181818	0.00608776573370982
TUBB1	0.838383838383838	0.0446980099056781
TUBB2	0.858585858585859	0.0527862352672376
TUBB3	0.878787878787879	0.00355183990009778
TUBB4	0.898989898989899	0.00953227984631262
TUBB6	0.919191919191919	0.0347282159061059
IL17RA	0.939393939393939	0.0812921272474387
MAP3K9	0.95959595959596	0.052705210289021
MOB3C	0.97979797979798	0.0629431538733169
ZBP1	1	0.0486309999562245
