Gene_Symbol	logFC	pv
TP53	1	0.00367609170681966
BRCA1	0.97979797979798	0.077538308667036
BRCA2	0.95959595959596	0.0259997974288876
EGFR	0.939393939393939	0.0308634925317058
VEGFA	0.919191919191919	0.0300092313630802
MYC	0.898989898989899	0.0430913572652955
CDKN2A	0.878787878787879	0.0975451869249834
RB1	0.858585858585859	0.0792621323501429
PTEN	0.838383838383838	0.0653900602235442
BRAF	0.818181818181818	0.0635108157987077
KRAS	0.797979797979798	0.0546991036424952
NRAS	0.777777777777778	0.0915416162785199
HRAS	0.757575757575758	0.0697626558828393
PIK3CA	0.737373737373737	0.0805276907102055
AKT1	0.717171717171717	0.0157249376061539
AKT2	0.696969696969697	0.0399916769891256
MTOR	0.676767676767677	0.0605013451378913
TSC1	0.656565656565657	0.00118296551431456
TSC2	0.636363636363636	0.0805661209336119
APC	0.616161616161616	0.00642600154223558
CTNNB1	0.595959595959596	0.0579640191394066
SMAD4	0.575757575757576	0.0432872200547521
FBXW7	0.555555555555556	0.0146106940371592
GNAS	0.535353535353535	0.00765349038775511
STK11	0.515151515151515	0.0569282484667756
VHL	0.494949494949495	0.052849307381598
MEN1	0.474747474747475	0.00699266773961362
NF1	0.454545454545455	0.077863072525404
NF2	0.434343434343434	0.0104635094743561
RET	0.414141414141414	0.0305071931445823
CDH1	0.393939393939394	0.0180049236215833
CDK4	0.373737373737374	0.0511466261169623
CDK6	0.353535353535353	0.0179277972463584
CCND1	0.333333333333333	0.0103848247281377
CCNE1	0.313131313131313	0.0148774262893721
CDK2	0.292929292929293	0.0187661608997594
CDK1	0.272727272727273	0.0783955070649331
ERBB2	0.252525252525252	0.0667817006985885
ERBB3	0.232323232323232	0.0287610233279931
ERBB4	0.212121212121212	0.0699423324468761
KIT	0.191919191919192	0.0788514966915702
PDGFRA	0.171717171717172	0.0895868117442035
PDGFRB	-0.151515151515151	0.0604581127320767
FLT3	-0.131313131313131	0.0424679849064468
JAK2	-0.111111111111111	0.0646619772355553
MPL	-0.0909090909090909	0.0777684784148121
ABL1	-0.0707070707070707	0.000776494838902053
SRC	-0.0505050505050505	0.0549616645799851
LCK	-0.0303030303030303	0.0027071021849796
LYN	-0.0101010101010101	0.087761474859289
CHIL3	0.0101010101010102	0.0911838274723561
YES1	0.0303030303030303	0.0997633178178212
FYN	0.0505050505050506	0.0174961135556902
FGR	0.0707070707070707	0.0276503576664354
HCK	0.0909090909090908	0.0298518003943141
BTK	0.111111111111111	0.0920915894685287
TEC	0.131313131313131	0.0127594423215701
BMX	0.151515151515152	0.0728932710876393
ITK	0.171717171717172	0.0706584695007603
TXK	0.191919191919192	0.0839456787686323
JAK1	0.212121212121212	0.0984115285756719
JAK3	0.232323232323232	0.0606663306081728
MCOLN2	0.252525252525253	0.0820336737439103
STAT3	0.272727272727273	0.0112234943489277
STAT5A	0.292929292929293	0.0212041064859879
STAT5B	0.313131313131313	0.0900201522880849
IL2RA	0.333333333333333	0.0377681297586673
IL2RB	0.353535353535354	0.0895832852144061
IL2RG	0.373737373737374	0.0504555713020199
IL3RA	0.393939393939394	0.0577748517633765
IL4R	0.414141414141414	0.0324561918719407
IL5RA	0.434343434343434	0.06270191637607
IL6R	0.454545454545455	0.0343735916888225
IL7R	0.474747474747475	0.0158480405334956
IL9R	0.494949494949495	0.0248124098266754
IL13RA1	0.515151515151515	0.0288459125248359
IL21R	0.535353535353535	0.0119236317638229
IL23R	0.555555555555556	0.0664846544121659
IL10RA	0.575757575757576	0.0577124444088835
IL10RB	0.595959595959596	0.0852002169902612
IL12RB1	0.616161616161616	0.0169862846384834
IL12RB2	0.636363636363636	0.0661730160351652
CSF2RA	0.656565656565657	0.0247916434755449
CSF2RB	0.676767676767677	0.0803857124699967
IFNAR1	0.696969696969697	0.0305545742717488
IFNAR2	0.717171717171717	0.086986016350896
IFNGR1	0.737373737373737	0.0104341688939339
IFNGR2	0.757575757575758	0.0142938308996541
BCL2L15	0.777777777777778	0.040624436275235
ACTB	0.797979797979798	0.0623398553174411
GAPDH	0.818181818181818	0.0289590298687511
TUBB1	0.838383838383838	0.070091448607193
TUBB2	0.858585858585859	0.0337157222212444
TUBB3	0.878787878787879	0.000938065843276092
TUBB4	0.898989898989899	0.00602625130238685
TUBB6	0.919191919191919	0.0693806258109696
IL17RA	0.939393939393939	0.0249280672439514
MAP3K9	0.95959595959596	0.0927507135879097
MOB3C	0.97979797979798	0.0523287184557102
ZBP1	1	0.0604770128262551
