Gene_Symbol	logFC	pv
TP53	1	0.048717343426819
BRCA1	0.97979797979798	0.0987318721289881
BRCA2	0.95959595959596	0.0779659180159865
EGFR	0.939393939393939	0.0737975114412741
VEGFA	0.919191919191919	0.0054348885078543
MYC	0.898989898989899	0.025153581938018
CDKN2A	0.878787878787879	0.0355110601910635
RB1	0.858585858585859	0.00846962928110528
PTEN	0.838383838383838	0.0356795255543009
BRAF	0.818181818181818	0.0558432309144735
KRAS	-0.797979797979798	0.0232921311753426
NRAS	-0.777777777777778	0.00842367883184707
HRAS	-0.757575757575758	0.0726906725684262
PIK3CA	-0.737373737373737	0.0749755301995222
AKT1	-0.717171717171717	0.00708439485346695
AKT2	-0.696969696969697	0.0402583510615209
MTOR	-0.676767676767677	0.0731036805130547
TSC1	-0.656565656565657	0.0157387589354329
TSC2	-0.636363636363636	0.0297653729627552
APC	-0.616161616161616	0.00954111846551271
CTNNB1	-0.595959595959596	0.0686174644496834
SMAD4	-0.575757575757576	0.0269301190349538
FBXW7	-0.555555555555556	0.0397315156726645
GNAS	-0.535353535353535	0.0630146329613432
STK11	-0.515151515151515	0.0852887853080265
VHL	-0.494949494949495	0.0395295622431149
MEN1	-0.474747474747475	0.0412138049192475
NF1	-0.454545454545455	0.0928067830913939
NF2	-0.434343434343434	0.095357323713073
RET	-0.414141414141414	0.00740067290362418
CDH1	-0.393939393939394	0.0860291910149268
CDK4	-0.373737373737374	0.0986192039677341
CDK6	-0.353535353535353	0.0174414325350032
CCND1	-0.333333333333333	0.0449431084211284
CCNE1	-0.313131313131313	0.0700658256759834
CDK2	-0.292929292929293	0.0851920466988538
CDK1	-0.272727272727273	0.00417634264469093
ERBB2	-0.252525252525252	0.0103515590053391
ERBB3	-0.232323232323232	0.0107810879353476
ERBB4	-0.212121212121212	0.0105176339844
KIT	-0.191919191919192	0.0508204080030257
PDGFRA	-0.171717171717172	0.0190313451433724
PDGFRB	-0.151515151515151	0.00139943468660526
FLT3	-0.131313131313131	0.0608686614009265
JAK2	-0.111111111111111	0.0807689929359231
MPL	-0.0909090909090909	0.0521532816226298
ABL1	-0.0707070707070707	0.0708516760865731
SRC	-0.0505050505050505	0.0813467558792063
LCK	-0.0303030303030303	0.0538406074986487
LYN	-0.0101010101010101	0.011335457068148
CHIL3	0.0101010101010102	0.0286304089783709
YES1	0.0303030303030303	0.0940358802418196
FYN	0.0505050505050506	0.0479991674629634
FGR	0.0707070707070707	0.074614764115573
HCK	0.0909090909090908	0.0637925701346116
BTK	0.111111111111111	0.0627161816785211
TEC	0.131313131313131	0.0650255749186076
BMX	0.151515151515152	0.020376523763764
ITK	0.171717171717172	0.0657764267111514
TXK	0.191919191919192	0.0252738289363016
JAK1	0.212121212121212	0.0435394650167712
JAK3	0.232323232323232	0.0954690343895109
MCOLN2	0.252525252525253	0.080286335095786
STAT3	0.272727272727273	0.0883100740411003
STAT5A	0.292929292929293	0.0494987252474576
STAT5B	0.313131313131313	0.0286264976109493
IL2RA	0.333333333333333	0.0403163025833532
IL2RB	0.353535353535354	0.0279496157987872
IL2RG	0.373737373737374	0.0834835470850312
IL3RA	0.393939393939394	0.099406185905984
IL4R	0.414141414141414	0.0748273102588907
IL5RA	0.434343434343434	0.0454782403943248
IL6R	0.454545454545455	0.0571290971067445
IL7R	0.474747474747475	0.0115240768773845
IL9R	0.494949494949495	0.0953705313738265
IL13RA1	0.515151515151515	0.00426907536993113
IL21R	0.535353535353535	0.0672446770376769
IL23R	0.555555555555556	0.0347201425571896
IL10RA	0.575757575757576	0.0640785386066167
IL10RB	0.595959595959596	0.00761452336560566
IL12RB1	0.616161616161616	0.0374982608522718
IL12RB2	0.636363636363636	0.044635205409665
CSF2RA	0.656565656565657	0.0202613671588221
CSF2RB	0.676767676767677	0.0367584474985456
IFNAR1	0.696969696969697	0.0139168333175423
IFNAR2	0.717171717171717	0.0307334119742777
IFNGR1	0.737373737373737	0.0729884199003063
IFNGR2	0.757575757575758	0.0398743673917657
BCL2L15	0.777777777777778	0.0345307894460266
ACTB	0.797979797979798	0.0597180866380086
GAPDH	0.818181818181818	0.08446769699306
TUBB1	0.838383838383838	0.0702766998866515
TUBB2	0.858585858585859	0.0457630694877015
TUBB3	0.878787878787879	0.0793866680897978
TUBB4	0.898989898989899	0.0750202368421011
TUBB6	0.919191919191919	0.00416234763921395
IL17RA	0.939393939393939	0.0919314805793253
MAP3K9	0.95959595959596	0.0552377558390191
MOB3C	0.97979797979798	0.0715719990939714
ZBP1	1	0.00210060835547736
