Gene_Symbol	logFC	pv
TP53	1	0.0831284555648981
BRCA1	0.97979797979798	0.0375100100343843
BRCA2	0.95959595959596	0.042706554374676
EGFR	0.939393939393939	0.083592145115356
VEGFA	0.919191919191919	0.0996218111509041
MYC	0.898989898989899	0.0075659123192068
CDKN2A	0.878787878787879	0.0732461535086937
RB1	0.858585858585859	0.0115446549426785
PTEN	0.838383838383838	0.0345583741757824
BRAF	0.818181818181818	0.0700884686108367
KRAS	0.797979797979798	0.0119174773077884
NRAS	0.777777777777778	0.0489113333749863
HRAS	0.757575757575758	0.00263485668821382
PIK3CA	0.737373737373737	0.0283761917675108
AKT1	0.717171717171717	0.048150243660157
AKT2	0.696969696969697	0.0709968614316857
MTOR	0.676767676767677	0.00851766193449954
TSC1	0.656565656565657	0.0758943244350633
TSC2	0.636363636363636	0.0757452550819249
APC	0.616161616161616	0.0593914876730914
CTNNB1	0.595959595959596	0.0646882383083767
SMAD4	0.575757575757576	0.00571738312351755
FBXW7	0.555555555555556	0.0161723624742134
GNAS	0.535353535353535	0.0981869298173869
STK11	0.515151515151515	0.0506336794370217
VHL	0.494949494949495	0.0686804049075221
MEN1	0.474747474747475	0.0238243818225794
NF1	0.454545454545455	0.0382597689022369
NF2	0.434343434343434	0.0565269156867505
RET	0.414141414141414	0.0657728256217851
CDH1	-0.393939393939394	0.00290714438844724
CDK4	-0.373737373737374	0.0275427776185516
CDK6	-0.353535353535353	0.0590776618299319
CCND1	-0.333333333333333	0.0827519268455149
CCNE1	-0.313131313131313	0.0562697165329762
CDK2	-0.292929292929293	0.0158220713433231
CDK1	-0.272727272727273	0.089810435150763
ERBB2	-0.252525252525252	0.0704487759083477
ERBB3	-0.232323232323232	0.0992523391077494
ERBB4	-0.212121212121212	0.0394031614384851
KIT	-0.191919191919192	0.0974402191318124
PDGFRA	-0.171717171717172	0.0600737048543493
PDGFRB	-0.151515151515151	0.0406348395937425
FLT3	-0.131313131313131	0.0389233318134195
JAK2	-0.111111111111111	0.00488300130562216
MPL	-0.0909090909090909	0.047848287020399
ABL1	-0.0707070707070707	0.0123996941202247
SRC	-0.0505050505050505	0.0416551578200163
LCK	-0.0303030303030303	0.0791832411261655
LYN	-0.0101010101010101	0.0329066298706209
CHIL3	0.0101010101010102	0.0199885923985658
YES1	0.0303030303030303	0.0659128475111096
FYN	0.0505050505050506	0.0885016060635895
FGR	0.0707070707070707	0.0935932662295002
HCK	0.0909090909090908	0.0550488177123665
BTK	0.111111111111111	0.0617683153956527
TEC	0.131313131313131	0.0163348328024316
BMX	0.151515151515152	0.0135731493229258
ITK	0.171717171717172	0.0286680276649019
TXK	0.191919191919192	0.0603989043171573
JAK1	0.212121212121212	0.0491986066783813
JAK3	0.232323232323232	0.0456588963186263
MCOLN2	0.252525252525253	0.0304276406475619
STAT3	0.272727272727273	0.049277358215712
STAT5A	0.292929292929293	0.0927696875716638
STAT5B	0.313131313131313	0.0296116366053184
IL2RA	0.333333333333333	0.0282230292087927
IL2RB	0.353535353535354	0.0463934235583089
IL2RG	0.373737373737374	0.00344342563625908
IL3RA	0.393939393939394	0.0636072611133628
IL4R	0.414141414141414	0.0969726259219893
IL5RA	0.434343434343434	0.00214422638724656
IL6R	0.454545454545455	0.0307180867334242
IL7R	0.474747474747475	0.0973646938088251
IL9R	0.494949494949495	0.0976498912228589
IL13RA1	0.515151515151515	0.0898887414920417
IL21R	0.535353535353535	0.0418813265053718
IL23R	0.555555555555556	0.0494546723375649
IL10RA	0.575757575757576	0.0384164072619708
IL10RB	0.595959595959596	0.04693414640657
IL12RB1	0.616161616161616	0.0680724949204635
IL12RB2	0.636363636363636	0.00995658790632774
CSF2RA	0.656565656565657	0.0992181783465281
CSF2RB	0.676767676767677	0.0274750420200725
IFNAR1	0.696969696969697	0.0516655010949126
IFNAR2	0.717171717171717	0.0318798511137928
IFNGR1	0.737373737373737	0.0225500682768423
IFNGR2	0.757575757575758	0.0223693298182006
BCL2L15	0.777777777777778	0.0536115024977452
ACTB	0.797979797979798	0.026650176836128
GAPDH	0.818181818181818	0.0940272190675625
TUBB1	0.838383838383838	0.0712983693884389
TUBB2	0.858585858585859	0.0682619845256529
TUBB3	0.878787878787879	0.098077773678834
TUBB4	0.898989898989899	0.00507180543140429
TUBB6	0.919191919191919	0.0385778050830332
IL17RA	0.939393939393939	0.0974366471423796
MAP3K9	0.95959595959596	0.0897338381795066
MOB3C	0.97979797979798	0.0998856162439477
ZBP1	1	0.0814755538819647
