Gene_Symbol	logFC	pv
TP53	1	0.0506090752370614
BRCA1	0.97979797979798	0.0307276600246084
BRCA2	0.95959595959596	0.014742234978544
EGFR	0.939393939393939	0.00582435361772227
VEGFA	0.919191919191919	0.0494982997737427
MYC	0.898989898989899	0.0497854108518197
CDKN2A	0.878787878787879	0.0970037068181778
RB1	0.858585858585859	0.0131911153402179
PTEN	-0.838383838383838	0.0616581736957688
BRAF	-0.818181818181818	0.0365066006195619
KRAS	-0.797979797979798	0.0585454682597
NRAS	-0.777777777777778	0.0441080261206189
HRAS	-0.757575757575758	0.0999307954363875
PIK3CA	-0.737373737373737	0.0778928576928678
AKT1	-0.717171717171717	0.0462153309692678
AKT2	-0.696969696969697	0.0824408933713649
MTOR	-0.676767676767677	0.0906072716619935
TSC1	-0.656565656565657	0.0386828441822772
TSC2	-0.636363636363636	0.0924011534178558
APC	-0.616161616161616	0.0512089523742098
CTNNB1	-0.595959595959596	0.00592951809608486
SMAD4	-0.575757575757576	0.0668925837647635
FBXW7	-0.555555555555556	0.088384724225936
GNAS	-0.535353535353535	0.0875194465504229
STK11	-0.515151515151515	0.0379315605916521
VHL	-0.494949494949495	0.0403703192693129
MEN1	-0.474747474747475	0.0743388075798631
NF1	-0.454545454545455	0.0305990305292418
NF2	-0.434343434343434	0.0481827572970307
RET	-0.414141414141414	0.000759127604365517
CDH1	-0.393939393939394	0.00481890272954608
CDK4	-0.373737373737374	0.0108734892778223
CDK6	-0.353535353535353	0.0828190474526327
CCND1	-0.333333333333333	0.0155968385740536
CCNE1	-0.313131313131313	0.0537209747771865
CDK2	-0.292929292929293	0.0343373208772185
CDK1	-0.272727272727273	0.0862626908764785
ERBB2	-0.252525252525252	0.0722775703655259
ERBB3	-0.232323232323232	0.0209418711201788
ERBB4	-0.212121212121212	0.0375067477408415
KIT	-0.191919191919192	0.0244742757950849
PDGFRA	-0.171717171717172	0.011225064240621
PDGFRB	-0.151515151515151	0.0894098782677187
FLT3	-0.131313131313131	0.0511926074243824
JAK2	-0.111111111111111	0.0665038226030223
MPL	-0.0909090909090909	0.048420130481756
ABL1	-0.0707070707070707	0.0460809285602306
SRC	-0.0505050505050505	0.0523547359193522
LCK	-0.0303030303030303	0.00637387863933618
LYN	-0.0101010101010101	0.0694805631741232
CHIL3	0.0101010101010102	0.0345658668334263
YES1	0.0303030303030303	0.0126607997061761
FYN	0.0505050505050506	0.00361236540203755
FGR	0.0707070707070707	0.0254719992041373
HCK	0.0909090909090908	0.00622296453462177
BTK	0.111111111111111	0.0193864641171992
TEC	0.131313131313131	0.00554488603299781
BMX	0.151515151515152	0.052755043167555
ITK	0.171717171717172	0.00708705446788791
TXK	0.191919191919192	0.0623392109749936
JAK1	0.212121212121212	0.0960560086448428
JAK3	0.232323232323232	0.0302327109597883
MCOLN2	0.252525252525253	0.00149428446668018
STAT3	0.272727272727273	0.052006444277027
STAT5A	0.292929292929293	0.010049991378823
STAT5B	0.313131313131313	0.0837005169156598
IL2RA	0.333333333333333	0.0315940841177874
IL2RB	0.353535353535354	0.075623655144036
IL2RG	0.373737373737374	0.00920928922814461
IL3RA	0.393939393939394	0.0315294987262007
IL4R	0.414141414141414	0.0323245364387599
IL5RA	0.434343434343434	0.0648967625863669
IL6R	0.454545454545455	0.0396022618848793
IL7R	0.474747474747475	0.0231027972360678
IL9R	0.494949494949495	0.0213834773924244
IL13RA1	0.515151515151515	0.0613232111200823
IL21R	0.535353535353535	0.0747805674203281
IL23R	0.555555555555556	0.0623142408667576
IL10RA	0.575757575757576	0.0160873415566595
IL10RB	0.595959595959596	0.0311303961327958
IL12RB1	0.616161616161616	0.0865950597385979
IL12RB2	0.636363636363636	0.0956203830680224
CSF2RA	0.656565656565657	0.0669175634053058
CSF2RB	0.676767676767677	0.0245414094079898
IFNAR1	0.696969696969697	0.0102223897011559
IFNAR2	0.717171717171717	0.0167757621227452
IFNGR1	0.737373737373737	0.0594672617469012
IFNGR2	0.757575757575758	0.05520335661598
BCL2L15	0.777777777777778	0.0678212218562624
ACTB	0.797979797979798	0.0391974520690056
GAPDH	0.818181818181818	0.0111885111618786
TUBB1	0.838383838383838	0.0210515021197345
TUBB2	0.858585858585859	0.0576278020714373
TUBB3	0.878787878787879	0.0791844077071716
TUBB4	0.898989898989899	0.0608847700259343
TUBB6	0.919191919191919	0.0125746503744161
IL17RA	0.939393939393939	0.0807688273095
MAP3K9	0.95959595959596	0.0978073318795779
MOB3C	0.97979797979798	0.0216885211574688
ZBP1	1	0.0873973837708057
